case,top_crno,top_corpNm,top_region,top_addr,top_sicNm,affiliate_crno,affiliate_corpNm,affiliate_region,affiliate_addr,affiliate_sicNm,subsidiary_name,subsidiary_region,subsidiary_addr,subsidiary_bizCtt,domestic,name_norm,대분류,top_대분류,affiliate_대분류,subsidiary_대분류
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1101114505975,에스케이종합화학(주),서울,서울특별시 종로구 종로 26,화학제품 제조업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1101114570720,에스케이바이오팜(주),경기,경기도 성남시 분당구 판교역로 221,의학 및 약학 연구개발업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1101114926006,나래에너지서비스(주),서울,서울시 종로구 서린동 88 한국화장품 건물 2층 위례에너지서비스,"증기, 냉ㆍ온수 및 공기조절 공급업",,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1101115125962,에스케이매직(주),부산,"부산광역시 해운대구 센텀동로 71, 4층 403호 (우동, 벽산이센텀클래스원2차)",회사 본부,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1101115371408,라이프앤시큐리티홀딩스(주),,,,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1101116480232,에스케이넥실리스,전북,전라북도 정읍시 북면 3산단2길 2,1차 비철금속 제조업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1201110666464,SK인천석유화학(주),인천,인천 서구 봉수대로 415,원유 정제처리업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1301110001585,SKC(주),경기,경기 수원시 장안구 장안로 309번길 84,기타 화학제품 제조업,,,,,,,모름;제조,모름,제조,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1301110005199,SK네트웍스(주),경기,경기도 수원시 장안구 경수대로 795,기타 전문 도매업,,,,,,,모름;유통·물류,모름,유통·물류,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1311110501021,에스케이케미칼(주),경기,경기도 성남시 분당구 판교로 310,합성수지 및 기타 플라스틱 물질 제조업,,,,,,,모름;제조,모름,제조,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1344110001387,(주)에스케이하이닉스,경기,경기도 이천시 부발읍 경충대로 2091,메모리용 전자집적회로 제조업,,,,,,,모름;제조,모름,제조,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1347110014631,에스케이씨솔믹스(주),경기,경기도 평택시 경기대로 1043,전자부품 제조업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1351110077367,유빈스(주),경기,"경기도 군포시 공단로 149, 7층 701호(당동, 군포아이밸리)",산업용 기계 및 장비 수리업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1358110141788,SK네트웍스서비스(주),경기,경기도 수원시 팔달구 인계로 166번길 48-21,산업용 기계 및 장비 수리업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1401110002010,강원도시가스(주),강원,강원 춘천시 삭주로 163,연료용 가스 제조 및 배관공급업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1501110006200,충청에너지서비스(주),충북,충북 청주시 흥덕구 산단로 244,연료용 가스 제조 및 배관 공급업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1601110395453,에스케이바이오텍(주),대전,대전광역시 유성구 엑스포로 325 (원촌동),의약용 화합물 및 항생물질 제조업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1645110021527,보령엘엔지터미널(주),충남,충청남도 보령시 오천면 오천해안로 333,연료용 가스 제조 및 배관공급업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1650110035072,울산지피에스(주),울산,"울산광역시 남구 문수로 482 (신정동, 대공원코아루파크베르) 1동 204호",화력 발전업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1650110069097,당진에코파워,충남,"충청남도 당진시 시청2로 20, 301호 지제이빌딩 (수청동, GJ빌딩)",태양력 발전업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1753110001348,에스케이실트론(주),경북,경상북도 구미시 3공단3로 132-11,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",,,,,,,모름;제조,모름,제조,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1756110018553,에스케이쇼와덴코(주),경북,경상북도 영주시 가흥공단로 71,반도체 제조업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,1901110006971,에스케이머티리얼즈(주),경북,경상북도 영주시 가흥공단로 59-33,산업용 가스 제조업,,,,,,,모름;제조;에너지·환경,모름,제조;에너지·환경,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,2301110134111,에스케이에어가스(주),울산,울산광역시 남구 용잠로 255,산업용 가스 제조업,,,,,,,모름,모름,모름,
1,1101114499954,울산아로마틱스(주),울산,울산광역시 남구 처용로487번길 154,그 외 기타 분류 안된 화학제품 제조업,2301110233880,미쓰이케미칼앤드에스케이씨폴리우레탄(주),울산,울산광역시 남구 용잠로 255,석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101110007909,현대건설(주),서울,서울특별시 종로구  율곡로 75,아파트 건설업,,,,,,,모름;부동산·건설,모름,부동산·건설,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101110037998,기아(주),서울,서울특별시 서초구 헌릉로 12 기아자동차,내연기관 승용차 및 기타 여객용 자동차 제조업,,,,,,,모름;제조,모름,제조,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101110065395,현대비앤지스틸(주),경남,경상남도 창원시 성산구  적현로 124,냉간 압연 및 압출 제품 제조업,,,,,,,모름;제조,모름,제조,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101110085450,현대자동차(주),서울,서울특별시 서초구  헌릉로 12,내연기관 승용차 및 기타 여객용 자동차 제조업,,,,,,,모름;제조,모름,제조,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101110215536,현대모비스(주),서울,서울 강남구 역삼1동 로담코빌딩 140-2,그 외 자동차용 신품 부품 제조업,,,,,,,모름;제조,모름,제조,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101110377203,현대카드주식회사,서울,서울특별시 영등포구 의사당대로 3 현대카드빌딩 1관,신용카드 및 할부금융업,,,,,,,모름;금융,모름,금융,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101110995378,현대캐피탈(주),서울,서울특별시 중구 세종대로 14,신용카드 및 할부금융업,,,,,,,모름;금융,모름,금융,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101111929102,현대첨단소재(주),경기,경기도 화성시 양감면 은행나무로62번길 35-2,합성수지 및 기타 플라스틱물질 제조업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101112153015,현대엔지니어링(주),서울,서울시 종로구,건물 및 토목 엔지니어링 서비스업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101112177388,현대글로비스(주),서울,"서울특별시 성동구 왕십리로 83-21 (성수동1가, 아크로 서울포레스트)",그 외 기타 운송관련 서비스업,,,,,,,모름;서비스;유통·물류,모름,서비스;유통·물류,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1101113646697,현대커머셜(주),서울,서울특별시 영등포구 국회대로 66길 3 현대카드빌딩 2관,여신 금융업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1201110001743,현대제철(주),인천,인천광역시 동구 중봉대로 63(송현동),1차 철강 제조업,,,,,,,모름;제조,모름,제조,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1311110028900,(주)지아이티,서울,서울시 송파구 마천로87 지아이티빌딩,"물질 검사, 측정 및 분석기구 제조업",,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1341110134001,현대오트론(주),서울,서울특별시 강남구 테헤란로113길 12,자연과학 및 공학 연구개발업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1352110027542,에이치엘그린파워(주),충북,충청북도 충주시 대소원면 기업도시1로 69,축전지 제조업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1614110008562,현대트랜시스(주),충남,충청남도 서산시 성연면 신당1로 105,자동차 신품 부품 제조업,,,,,,,모름;제조,모름,제조,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1614110040506,현대에코에너지(주),충남,충남 서산시,태양력 발전업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1650110026005,그린에어(주),충남,충청남도 당진시 송산면 북부산업로 1526,산업용 가스 제조업,,,,,,,모름,모름,모름,
1,1101114505595,현대종합특수강(주),경기,경기도 안양시 동안구 시민대로 161,철강선 제조업,1942110036336,현대로템(주),경남,경남 창원시 의창구 창원대로 488,그 외 기타 운송장비 제조업,,,,,,,모름;제조;유통·물류,모름,제조;유통·물류,
1,1101114505769,동원로엑스(주),서울,서울 서초구 마방로68(양재동) 동원산업빌딩,일반 화물자동차 운송업,1101110003098,동원산업(주),서울,서울특별시 서초구 마방로 68 (양재동),원양 어업,,,,,,,모름;식품·농업,모름,식품·농업,
1,1101114505769,동원로엑스(주),서울,서울 서초구 마방로68(양재동) 동원산업빌딩,일반 화물자동차 운송업,1101112101816,(주)동원에프앤비,서울,서울특별시 서초구 마방로 68,기타 식품 제조업,,,,,,,모름;제조;식품·농업,모름,제조;식품·농업,
1,1101114505769,동원로엑스(주),서울,서울 서초구 마방로68(양재동) 동원산업빌딩,일반 화물자동차 운송업,1101112217572,(주)동원엔터프라이즈,서울,"서울특별시 서초구 마방로 68 (양재동, 동원산업빌딩)",비금융 지주회사,,,,,,,모름;금융,모름,금융,
1,1101114505769,동원로엑스(주),서울,서울 서초구 마방로68(양재동) 동원산업빌딩,일반 화물자동차 운송업,1101113809138,동원팜스(주),충남,충청남도 논산시 가야곡면 동안로 1281,배합 사료 제조업,,,,,,,모름,모름,모름,
