character_id,utterance_id,episode_id,turn_index
char__princess,utt__train_ep_004228__004,train_ep_004228,4
char__king,utt__train_ep_004228__005,train_ep_004228,5
char__princess,utt__train_ep_004228__006,train_ep_004228,6
char__king,utt__train_ep_004228__007,train_ep_004228,7
char__princess,utt__train_ep_004228__008,train_ep_004228,8
char__king,utt__train_ep_004228__009,train_ep_004228,9
char__princess,utt__train_ep_004228__010,train_ep_004228,10
char__king,utt__train_ep_004228__011,train_ep_004228,11
char__princess,utt__train_ep_004228__012,train_ep_004228,12
char__king,utt__train_ep_004228__013,train_ep_004228,13
char__king,utt__train_ep_004268__000,train_ep_004268,0
char__visitor,utt__train_ep_004268__001,train_ep_004268,1
char__king,utt__train_ep_004268__002,train_ep_004268,2
char__visitor,utt__train_ep_004268__003,train_ep_004268,3
char__king,utt__train_ep_004268__004,train_ep_004268,4
char__visitor,utt__train_ep_004268__005,train_ep_004268,5
char__king,utt__train_ep_004268__006,train_ep_004268,6
char__visitor,utt__train_ep_004268__007,train_ep_004268,7
char__king,utt__train_ep_004268__008,train_ep_004268,8
char__visitor,utt__train_ep_004268__009,train_ep_004268,9
char__king,utt__train_ep_004268__010,train_ep_004268,10
char__visitor,utt__train_ep_004268__011,train_ep_004268,11
char__king,utt__train_ep_004268__012,train_ep_004268,12
char__visitor,utt__train_ep_004268__013,train_ep_004268,13
char__king,utt__train_ep_004414__000,train_ep_004414,0
char__officer,utt__train_ep_004414__001,train_ep_004414,1
char__king,utt__train_ep_004414__002,train_ep_004414,2
char__officer,utt__train_ep_004414__003,train_ep_004414,3
char__king,utt__train_ep_004414__004,train_ep_004414,4
char__officer,utt__train_ep_004414__005,train_ep_004414,5
char__king,utt__train_ep_004414__006,train_ep_004414,6
char__officer,utt__train_ep_004414__007,train_ep_004414,7
char__king,utt__train_ep_004414__008,train_ep_004414,8
char__officer,utt__train_ep_004414__009,train_ep_004414,9
char__wild_boar,utt__train_ep_004421__000,train_ep_004421,0
char__king,utt__train_ep_004421__001,train_ep_004421,1
char__wild_boar,utt__train_ep_004421__002,train_ep_004421,2
char__king,utt__train_ep_004421__003,train_ep_004421,3
char__wild_boar,utt__train_ep_004421__004,train_ep_004421,4
char__king,utt__train_ep_004421__005,train_ep_004421,5
char__wild_boar,utt__train_ep_004421__006,train_ep_004421,6
char__king,utt__train_ep_004421__007,train_ep_004421,7
char__wild_boar,utt__train_ep_004421__008,train_ep_004421,8
char__king,utt__train_ep_004421__009,train_ep_004421,9
char__wild_boar,utt__train_ep_004421__010,train_ep_004421,10
char__king,utt__train_ep_004421__011,train_ep_004421,11
char__wild_boar,utt__train_ep_004421__012,train_ep_004421,12
char__king,utt__train_ep_004421__013,train_ep_004421,13
char__his_father,utt__train_ep_004434__000,train_ep_004434,0
char__king,utt__train_ep_004434__001,train_ep_004434,1
char__his_father,utt__train_ep_004434__002,train_ep_004434,2
char__king,utt__train_ep_004434__003,train_ep_004434,3
char__his_father,utt__train_ep_004434__004,train_ep_004434,4
char__king,utt__train_ep_004434__005,train_ep_004434,5
char__his_father,utt__train_ep_004434__006,train_ep_004434,6
char__king,utt__train_ep_004434__007,train_ep_004434,7
char__his_father,utt__train_ep_004434__008,train_ep_004434,8
char__king,utt__train_ep_004434__009,train_ep_004434,9
char__his_father,utt__train_ep_004434__010,train_ep_004434,10
char__king,utt__train_ep_004434__011,train_ep_004434,11
char__his_father,utt__train_ep_004434__012,train_ep_004434,12
char__king,utt__train_ep_004434__013,train_ep_004434,13
char__guest,utt__train_ep_004539__000,train_ep_004539,0
char__king,utt__train_ep_004539__001,train_ep_004539,1
char__guest,utt__train_ep_004539__002,train_ep_004539,2
char__king,utt__train_ep_004539__003,train_ep_004539,3
char__guest,utt__train_ep_004539__004,train_ep_004539,4
char__king,utt__train_ep_004539__005,train_ep_004539,5
char__guest,utt__train_ep_004539__006,train_ep_004539,6
char__king,utt__train_ep_004539__007,train_ep_004539,7
char__guest,utt__train_ep_004539__008,train_ep_004539,8
char__king,utt__train_ep_004539__009,train_ep_004539,9
char__guest,utt__train_ep_004539__010,train_ep_004539,10
char__king,utt__train_ep_004539__011,train_ep_004539,11
char__guest,utt__train_ep_004539__012,train_ep_004539,12
char__king,utt__train_ep_004539__013,train_ep_004539,13
char__king,utt__train_ep_004584__000,train_ep_004584,0
char__child,utt__train_ep_004584__001,train_ep_004584,1
char__king,utt__train_ep_004584__002,train_ep_004584,2
char__child,utt__train_ep_004584__003,train_ep_004584,3
char__king,utt__train_ep_004584__004,train_ep_004584,4
char__child,utt__train_ep_004584__005,train_ep_004584,5
char__king,utt__train_ep_004584__006,train_ep_004584,6
char__child,utt__train_ep_004584__007,train_ep_004584,7
char__king,utt__train_ep_004584__008,train_ep_004584,8
char__king,utt__train_ep_004601__000,train_ep_004601,0
char__servant,utt__train_ep_004601__001,train_ep_004601,1
char__king,utt__train_ep_004601__002,train_ep_004601,2
char__servant,utt__train_ep_004601__003,train_ep_004601,3
char__king,utt__train_ep_004601__004,train_ep_004601,4
char__servant,utt__train_ep_004601__005,train_ep_004601,5
char__king,utt__train_ep_004601__006,train_ep_004601,6
char__servant,utt__train_ep_004601__007,train_ep_004601,7
char__king,utt__train_ep_004601__008,train_ep_004601,8
char__servant,utt__train_ep_004601__009,train_ep_004601,9
char__king,utt__train_ep_004601__010,train_ep_004601,10
char__servant,utt__train_ep_004601__011,train_ep_004601,11
char__king,utt__train_ep_004601__012,train_ep_004601,12
char__servant,utt__train_ep_004601__013,train_ep_004601,13
char__townperson,utt__train_ep_004608__000,train_ep_004608,0
char__king,utt__train_ep_004608__001,train_ep_004608,1
char__townperson,utt__train_ep_004608__002,train_ep_004608,2
char__king,utt__train_ep_004608__003,train_ep_004608,3
char__townperson,utt__train_ep_004608__004,train_ep_004608,4
char__king,utt__train_ep_004608__005,train_ep_004608,5
char__townperson,utt__train_ep_004608__006,train_ep_004608,6
char__king,utt__train_ep_004608__007,train_ep_004608,7
char__townperson,utt__train_ep_004608__008,train_ep_004608,8
char__king,utt__train_ep_004608__009,train_ep_004608,9
char__townperson,utt__train_ep_004608__010,train_ep_004608,10
char__king,utt__train_ep_004608__011,train_ep_004608,11
char__townperson,utt__train_ep_004608__012,train_ep_004608,12
char__king,utt__train_ep_004608__013,train_ep_004608,13
char__knight,utt__train_ep_004615__000,train_ep_004615,0
char__king,utt__train_ep_004615__001,train_ep_004615,1
char__knight,utt__train_ep_004615__002,train_ep_004615,2
char__king,utt__train_ep_004615__003,train_ep_004615,3
char__knight,utt__train_ep_004615__004,train_ep_004615,4
char__king,utt__train_ep_004615__005,train_ep_004615,5
char__knight,utt__train_ep_004615__006,train_ep_004615,6
char__king,utt__train_ep_004615__007,train_ep_004615,7
char__knight,utt__train_ep_004615__008,train_ep_004615,8
char__king,utt__train_ep_004615__009,train_ep_004615,9
char__knight,utt__train_ep_004615__010,train_ep_004615,10
char__king,utt__train_ep_004615__011,train_ep_004615,11
char__knight,utt__train_ep_004615__012,train_ep_004615,12
char__king,utt__train_ep_004615__013,train_ep_004615,13
char__guest,utt__train_ep_004617__000,train_ep_004617,0
char__king,utt__train_ep_004617__001,train_ep_004617,1
char__guest,utt__train_ep_004617__002,train_ep_004617,2
char__king,utt__train_ep_004617__003,train_ep_004617,3
char__guest,utt__train_ep_004617__004,train_ep_004617,4
char__king,utt__train_ep_004637__000,train_ep_004637,0
char__guard,utt__train_ep_004637__001,train_ep_004637,1
char__king,utt__train_ep_004637__002,train_ep_004637,2
char__guard,utt__train_ep_004637__003,train_ep_004637,3
char__king,utt__train_ep_004637__004,train_ep_004637,4
char__guard,utt__train_ep_004637__005,train_ep_004637,5
char__king,utt__train_ep_004637__006,train_ep_004637,6
char__guard,utt__train_ep_004637__007,train_ep_004637,7
char__king,utt__train_ep_004637__008,train_ep_004637,8
char__guard,utt__train_ep_004637__009,train_ep_004637,9
char__king,utt__train_ep_004637__010,train_ep_004637,10
char__guard,utt__train_ep_004637__011,train_ep_004637,11
char__king,utt__train_ep_004637__012,train_ep_004637,12
char__guard,utt__train_ep_004637__013,train_ep_004637,13
char__queen,utt__train_ep_004652__000,train_ep_004652,0
char__king,utt__train_ep_004652__001,train_ep_004652,1
char__queen,utt__train_ep_004652__002,train_ep_004652,2
char__king,utt__train_ep_004652__003,train_ep_004652,3
char__queen,utt__train_ep_004652__004,train_ep_004652,4
char__king,utt__train_ep_004652__005,train_ep_004652,5
char__queen,utt__train_ep_004652__006,train_ep_004652,6
char__king,utt__train_ep_004652__007,train_ep_004652,7
char__queen,utt__train_ep_004652__008,train_ep_004652,8
char__king,utt__train_ep_004652__009,train_ep_004652,9
char__queen,utt__train_ep_004652__010,train_ep_004652,10
char__king,utt__train_ep_004652__011,train_ep_004652,11
char__queen,utt__train_ep_004652__012,train_ep_004652,12
char__king,utt__train_ep_004652__013,train_ep_004652,13
char__king,utt__train_ep_004686__000,train_ep_004686,0
char__servant,utt__train_ep_004686__001,train_ep_004686,1
char__king,utt__train_ep_004686__002,train_ep_004686,2
char__servant,utt__train_ep_004686__003,train_ep_004686,3
char__king,utt__train_ep_004686__004,train_ep_004686,4
char__servant,utt__train_ep_004686__005,train_ep_004686,5
char__king,utt__train_ep_004686__006,train_ep_004686,6
char__servant,utt__train_ep_004686__007,train_ep_004686,7
char__king,utt__train_ep_004686__008,train_ep_004686,8
char__servant,utt__train_ep_004686__009,train_ep_004686,9
char__king,utt__train_ep_004686__010,train_ep_004686,10
char__servant,utt__train_ep_004686__011,train_ep_004686,11
char__king,utt__train_ep_004686__012,train_ep_004686,12
char__servant,utt__train_ep_004686__013,train_ep_004686,13
char__king,utt__train_ep_004688__000,train_ep_004688,0
char__person,utt__train_ep_004688__001,train_ep_004688,1
char__king,utt__train_ep_004688__002,train_ep_004688,2
char__person,utt__train_ep_004688__003,train_ep_004688,3
char__king,utt__train_ep_004688__004,train_ep_004688,4
char__person,utt__train_ep_004688__005,train_ep_004688,5
char__king,utt__train_ep_004688__006,train_ep_004688,6
char__person,utt__train_ep_004688__007,train_ep_004688,7
char__king,utt__train_ep_004688__008,train_ep_004688,8
char__person,utt__train_ep_004688__009,train_ep_004688,9
char__king,utt__train_ep_004688__010,train_ep_004688,10
char__person,utt__train_ep_004688__011,train_ep_004688,11
char__king,utt__train_ep_004688__012,train_ep_004688,12
char__person,utt__train_ep_004688__013,train_ep_004688,13
char__king,utt__train_ep_004845__000,train_ep_004845,0
char__family_member,utt__train_ep_004845__001,train_ep_004845,1
char__king,utt__train_ep_004845__002,train_ep_004845,2
char__family_member,utt__train_ep_004845__003,train_ep_004845,3
char__king,utt__train_ep_004845__004,train_ep_004845,4
char__family_member,utt__train_ep_004845__005,train_ep_004845,5
char__king,utt__train_ep_004845__006,train_ep_004845,6
char__family_member,utt__train_ep_004845__007,train_ep_004845,7
char__king,utt__train_ep_004845__008,train_ep_004845,8
char__family_member,utt__train_ep_004845__009,train_ep_004845,9
char__king,utt__train_ep_004845__010,train_ep_004845,10
char__family_member,utt__train_ep_004845__011,train_ep_004845,11
char__king,utt__train_ep_004845__012,train_ep_004845,12
char__family_member,utt__train_ep_004845__013,train_ep_004845,13
char__king,utt__train_ep_004924__000,train_ep_004924,0
char__maid,utt__train_ep_004924__001,train_ep_004924,1
char__king,utt__train_ep_004924__002,train_ep_004924,2
char__maid,utt__train_ep_004924__003,train_ep_004924,3
char__king,utt__train_ep_004924__004,train_ep_004924,4
char__maid,utt__train_ep_004924__005,train_ep_004924,5
char__king,utt__train_ep_004924__006,train_ep_004924,6
char__maid,utt__train_ep_004924__007,train_ep_004924,7
char__king,utt__train_ep_004924__008,train_ep_004924,8
char__maid,utt__train_ep_004924__009,train_ep_004924,9
char__king,utt__train_ep_004924__010,train_ep_004924,10
char__maid,utt__train_ep_004924__011,train_ep_004924,11
char__king,utt__train_ep_004924__012,train_ep_004924,12
char__maid,utt__train_ep_004924__013,train_ep_004924,13
char__queen,utt__train_ep_004927__000,train_ep_004927,0
char__king,utt__train_ep_004927__001,train_ep_004927,1
char__queen,utt__train_ep_004927__002,train_ep_004927,2
char__king,utt__train_ep_004927__003,train_ep_004927,3
char__queen,utt__train_ep_004927__004,train_ep_004927,4
char__king,utt__train_ep_004927__005,train_ep_004927,5
char__queen,utt__train_ep_004927__006,train_ep_004927,6
char__king,utt__train_ep_004927__007,train_ep_004927,7
char__queen,utt__train_ep_004927__008,train_ep_004927,8
char__king,utt__train_ep_004927__009,train_ep_004927,9
char__queen,utt__train_ep_004927__010,train_ep_004927,10
char__king,utt__train_ep_004927__011,train_ep_004927,11
char__queen,utt__train_ep_004927__012,train_ep_004927,12
char__king,utt__train_ep_004927__013,train_ep_004927,13
char__dogs,utt__train_ep_004934__000,train_ep_004934,0
char__king,utt__train_ep_004934__001,train_ep_004934,1
char__dogs,utt__train_ep_004934__002,train_ep_004934,2
char__king,utt__train_ep_004934__003,train_ep_004934,3
char__dogs,utt__train_ep_004934__004,train_ep_004934,4
char__king,utt__train_ep_004934__005,train_ep_004934,5
char__dogs,utt__train_ep_004934__006,train_ep_004934,6
char__king,utt__train_ep_004934__007,train_ep_004934,7
char__dogs,utt__train_ep_004934__008,train_ep_004934,8
char__king,utt__train_ep_004934__009,train_ep_004934,9
char__dogs,utt__train_ep_004934__010,train_ep_004934,10
char__king,utt__train_ep_004934__011,train_ep_004934,11
char__dogs,utt__train_ep_004934__012,train_ep_004934,12
char__king,utt__train_ep_004934__013,train_ep_004934,13
char__enemy,utt__train_ep_004936__000,train_ep_004936,0
char__king,utt__train_ep_004936__001,train_ep_004936,1
char__enemy,utt__train_ep_004936__002,train_ep_004936,2
char__king,utt__train_ep_004936__003,train_ep_004936,3
char__enemy,utt__train_ep_004936__004,train_ep_004936,4
char__king,utt__train_ep_004936__005,train_ep_004936,5
char__enemy,utt__train_ep_004936__006,train_ep_004936,6
char__king,utt__train_ep_004936__007,train_ep_004936,7
char__enemy,utt__train_ep_004936__008,train_ep_004936,8
char__king,utt__train_ep_004936__009,train_ep_004936,9
char__enemy,utt__train_ep_004936__010,train_ep_004936,10
char__king,utt__train_ep_004936__011,train_ep_004936,11
char__enemy,utt__train_ep_004936__012,train_ep_004936,12
char__king,utt__train_ep_004936__013,train_ep_004936,13
char__king,utt__train_ep_004938__000,train_ep_004938,0
char__guest,utt__train_ep_004938__001,train_ep_004938,1
char__king,utt__train_ep_004938__002,train_ep_004938,2
char__guest,utt__train_ep_004938__003,train_ep_004938,3
char__king,utt__train_ep_004938__004,train_ep_004938,4
char__guest,utt__train_ep_004938__005,train_ep_004938,5
char__king,utt__train_ep_004938__006,train_ep_004938,6
char__guest,utt__train_ep_004938__007,train_ep_004938,7
char__king,utt__train_ep_004938__008,train_ep_004938,8
char__guest,utt__train_ep_004938__009,train_ep_004938,9
char__king,utt__train_ep_004938__010,train_ep_004938,10
char__guest,utt__train_ep_004938__011,train_ep_004938,11
char__king,utt__train_ep_004938__012,train_ep_004938,12
char__guest,utt__train_ep_004938__013,train_ep_004938,13
char__merchant,utt__train_ep_004953__000,train_ep_004953,0
char__king,utt__train_ep_004953__001,train_ep_004953,1
char__merchant,utt__train_ep_004953__002,train_ep_004953,2
char__king,utt__train_ep_004953__003,train_ep_004953,3
char__merchant,utt__train_ep_004953__004,train_ep_004953,4
char__king,utt__train_ep_004953__005,train_ep_004953,5
char__merchant,utt__train_ep_004953__006,train_ep_004953,6
char__king,utt__train_ep_004953__007,train_ep_004953,7
char__merchant,utt__train_ep_004953__008,train_ep_004953,8
char__king,utt__train_ep_004953__009,train_ep_004953,9
char__merchant,utt__train_ep_004953__010,train_ep_004953,10
char__king,utt__train_ep_004953__011,train_ep_004953,11
char__merchant,utt__train_ep_004953__012,train_ep_004953,12
char__king,utt__train_ep_004953__013,train_ep_004953,13
char__royal_family,utt__train_ep_004966__000,train_ep_004966,0
char__king,utt__train_ep_004966__001,train_ep_004966,1
char__royal_family,utt__train_ep_004966__002,train_ep_004966,2
char__king,utt__train_ep_004966__003,train_ep_004966,3
char__royal_family,utt__train_ep_004966__004,train_ep_004966,4
