episode_id,object_id,object_name,object_count_in_episode
train_ep_002499,obj__candle__ce23a732,candle,14
train_ep_002499,obj__altar__ff70cae5,altar,14
train_ep_002500,obj__cauldron__fc8423be,cauldron,14
train_ep_002500,obj__dragon_toe_nail__d507afce,dragon toe nail,1
train_ep_002500,obj__wing__3328e4f7,wing,7
train_ep_002500,obj__jar__68995fcb,jar,14
train_ep_002500,obj__leg__4e1df3d2,leg,14
train_ep_002501,obj__leaf__bab4ff04,leaf,14
train_ep_002501,obj__grass__09d440e4,grass,14
train_ep_002501,obj__scarab_beetle__8ba162cb,scarab beetle,14
train_ep_002502,obj__home__106a6c24,home,14
train_ep_002502,obj__mushroom__4e026537,mushroom,6
train_ep_002502,obj__flower__608f0b98,flower,14
train_ep_002503,obj__feather__82d65a57,feather,11
train_ep_002503,obj__smoke__fdfa02ec,smoke,14
train_ep_002504,obj__golden_table__cc813c36,golden table,14
train_ep_002504,obj__chandelier__9ac23ec9,chandelier,14
train_ep_002504,obj__gold_clothing__aa9cca1f,gold clothing,14
train_ep_002504,obj__golden_throne__7600de15,golden throne,14
train_ep_002504,obj__food__62506be3,food,10
train_ep_002504,obj__fine_art__f3a307bc,fine art,14
train_ep_002505,obj__sculpture__5aeef5db,sculpture,14
train_ep_002505,obj__art__2c5f64ab,art,14
train_ep_002505,obj__altar__ff70cae5,altar,14
train_ep_002506,obj__painting__6a7c1b1d,painting,14
train_ep_002506,obj__hanging_tapestry__84c3304e,hanging tapestry,14
train_ep_002506,obj__wooden_table__1c031e74,wooden table,14
train_ep_002506,obj__ornate_chair__4f8c7394,ornate chair,14
train_ep_002507,obj__small_table__a17ce4c9,small table,14
train_ep_002507,obj__room__fef2576d,room,14
train_ep_002508,obj__single_tent__a87e256b,single tent,14
train_ep_002508,obj__palm_tree__5c5c66e2,palm tree,14
train_ep_002509,obj__tome__a4b46da1,tome,9
train_ep_002509,obj__paper__7e3f6604,paper,9
train_ep_002509,obj__desk__b506e098,desk,9
train_ep_002509,obj__jar__68995fcb,jar,9
train_ep_002509,obj__painting__6a7c1b1d,painting,9
train_ep_002509,obj__magical_lights__82cea940,magical lights,5
train_ep_002509,obj__scroll__089b0cdd,scroll,7
train_ep_002509,obj__pen__03f00e8e,pen,9
train_ep_002510,obj__bar__37b51d19,bar,14
train_ep_002510,obj__skeleton__84df077b,skeleton,12
train_ep_002510,obj__cold_stone_wall__6ffb863d,cold stone wall,14
train_ep_002510,obj__instruments_of_torture__0b5cd3f0,instruments of torture,14
train_ep_002510,obj__corridor__b254e0ae,corridor,14
train_ep_002510,obj__kingdom__dc420563,kingdom,14
train_ep_002510,obj__secret_tunnel__57b3c615,secret tunnel,14
train_ep_002510,obj__chain__9951112f,chain,14
train_ep_002510,obj__floor__75158758,floor,14
train_ep_002510,obj__castle__9355a9f9,castle,14
train_ep_002511,obj__kings_throne__528cca0d,kings throne,3
train_ep_002511,obj__big_chandelier__0bf29dde,big chandelier,3
train_ep_002511,obj__red_brick__89df469e,red brick,3
train_ep_002512,obj__small_pool_of_water__47021774,small pool of water,28
train_ep_002512,obj__stone__0a840ef4,stone,14
train_ep_002512,obj__grass__09d440e4,grass,14
train_ep_002512,obj__dirt__c90b1198,dirt,14
train_ep_002512,obj__village__813f8ce5,village,14
train_ep_002512,obj__floor__75158758,floor,14
train_ep_002513,obj__tapestry__8873d146,tapestry,14
train_ep_002513,obj__king__b2086154,king,14
train_ep_002513,obj__light__2ac43aa4,light,14
train_ep_002513,obj__dinner__ad5acdfa,dinner,14
train_ep_002513,obj__candle__ce23a732,candle,14
train_ep_002513,obj__sword__f3b462d9,sword,11
train_ep_002513,obj__grey_brick__5eac8ede,grey brick,14
train_ep_002513,obj__suit_of_armor__66f246e8,suit of armor,1
train_ep_002514,obj__coin__96a9519b,coin,9
train_ep_002514,obj__big_wooden_table__e1e51e21,big wooden table,9
train_ep_002514,obj__gold_bar__526d5246,gold bar,8
train_ep_002514,obj__scale__0cb47aeb,scale,9
train_ep_002514,obj__oak_wood__c6992fc9,oak wood,9
train_ep_002514,obj__aisle__beac3deb,aisle,9
train_ep_002515,obj__bed__001cbc05,bed,14
train_ep_002515,obj__table__aab9e1de,table,14
train_ep_002515,obj__door__2feaaf89,door,14
train_ep_002515,obj__door_knocker__44a8e128,door knocker,5
train_ep_002516,obj__castle__9355a9f9,castle,14
train_ep_002516,obj__stones__a6251e42,stones,14
train_ep_002516,obj__sword_of_the_guards__3a72e503,sword of the guards,14
train_ep_002516,obj__cannon__74c96872,cannon,13
train_ep_002516,obj__crossbow__68ea5b5f,crossbow,14
train_ep_002516,obj__lookout_tower__846da8ae,lookout tower,14
train_ep_002516,obj__wood_trim__6e9be179,wood trim,14
train_ep_002517,obj__huge_window_in_the_front__44fcf37b,huge window in the front,14
train_ep_002517,obj__bright_colored_curtains__e86250ee,bright colored curtains,14
train_ep_002517,obj__row__f1965a85,row,14
train_ep_002517,obj__potion_and_cure__9a60f493,potion and cure,14
train_ep_002518,obj__bench__1d28d258,bench,14
train_ep_002518,obj__tulip__0ae57c94,tulip,14
train_ep_002518,obj__intricate_labyrinth_made_of_shrubs__cf0382f7,intricate labyrinth made of shrubs,14
train_ep_002518,obj__rose_bush__9f663235,rose bush,14
train_ep_002518,obj__cobbled_walkway__f9c3d16f,cobbled walkway,14
train_ep_002518,obj__fountain__79de7a61,fountain,14
train_ep_002518,obj__shrub__2f5bae73,shrub,14
train_ep_002518,obj__small_lake__1f398a97,small lake,14
train_ep_002519,obj__fish__83e4a96a,fish,7
train_ep_002519,obj__crate__dd4827af,crate,7
train_ep_002519,obj__product__f5bf48aa,product,7
train_ep_002519,obj__fishing_net__4b180e39,fishing net,7
train_ep_002519,obj__ship__2a3f1166,ship,7
train_ep_002520,obj__window__05b8c74c,window,14
train_ep_002520,obj__chair__a09272b5,chair,14
train_ep_002520,obj__crown__408e69f6,crown,11
train_ep_002521,obj__moss__06a311b9,moss,14
train_ep_002521,obj__body_parts__5cff4938,body parts,10
train_ep_002521,obj__lily_pad__01249156,lily pad,14
train_ep_002521,obj__lagoon__664a6ce4,lagoon,14
train_ep_002522,obj__altar__ff70cae5,altar,14
train_ep_002522,obj__stained_glass__a27f240f,stained glass,14
train_ep_002522,obj__pew__08db7753,pew,14
train_ep_002523,obj__wall__2d86bdac,wall,14
train_ep_002523,obj__torch__69756f3c,torch,14
train_ep_002523,obj__dripping_water__20d1cf24,dripping water,14
train_ep_002523,obj__opening__c1d8ae6c,opening,14
train_ep_002523,obj__passage__84edc120,passage,14
train_ep_002523,obj__stalagmite__b88d9eaf,stalagmite,14
train_ep_002523,obj__bone__a57fc812,bone,4
train_ep_002523,obj__rock__9a1f3094,rock,14
train_ep_002524,obj__mountain__ec6d9c89,mountain,14
train_ep_002524,obj__wall__2d86bdac,wall,14
train_ep_002525,obj__headstone__b74caf85,headstone,14
train_ep_002525,obj__small_decrepit_graveyard__03ddbf73,small decrepit graveyard,14
train_ep_002525,obj__shutter__69768fb9,shutter,14
train_ep_002525,obj__weed__8417a031,weed,2
train_ep_002526,obj__fishing_net__4b180e39,fishing net,5
train_ep_002526,obj__boat__dd8fc45d,boat,14
train_ep_002526,obj__water__9460370b,water,14
train_ep_002526,obj__fish__83e4a96a,fish,13
train_ep_002526,obj__clear_air__75a1f18a,clear air,14
train_ep_002526,obj__basket__0f6cdb62,basket,14
train_ep_002526,obj__dirt__c90b1198,dirt,14
train_ep_002526,obj__worm__6d3f321e,worm,6
train_ep_002526,obj__land__87cf962b,land,14
train_ep_002526,obj__gurgling_water__abb663d5,gurgling water,14
train_ep_002526,obj__river__a5b03048,river,14
train_ep_002526,obj__mud__c95e3dd9,mud,14
train_ep_002527,obj__mudpit__d7eeb908,mudpit,14
train_ep_002527,obj__mud__c95e3dd9,mud,14
train_ep_002527,obj__vegetable__4bd349cd,vegetable,4
train_ep_002527,obj__carcass__05692c36,carcass,12
train_ep_002528,obj__thick_water__c0b5ac4c,thick water,14
train_ep_002528,obj__wall__2d86bdac,wall,14
train_ep_002528,obj__torch__69756f3c,torch,14
train_ep_002528,obj__bone__a57fc812,bone,8
train_ep_002529,obj__knife__4cbfe673,knife,14
train_ep_002529,obj__pan__96ac0342,pan,6
train_ep_002529,obj__fork__b2fcb4ba,fork,10
train_ep_002529,obj__oven__2eb68694,oven,14
train_ep_002529,obj__pot__ecbfde13,pot,14
train_ep_002530,obj__countryside__9cff47d1,countryside,14
train_ep_002530,obj__castle__9355a9f9,castle,14
train_ep_002530,obj__vessel__5e47949e,vessel,9
train_ep_002530,obj__stair__8148a665,stair,14
train_ep_002530,obj__observation_deck__8a5e076c,observation deck,14
train_ep_002530,obj__plate__5da21a3e,plate,10
train_ep_002530,obj__beautiful_land__af37dc64,beautiful land,14
train_ep_002530,obj__gold__e07e81c2,gold,14
train_ep_002530,obj__beautiful_farmland__68a4deb3,beautiful farmland,14
train_ep_002530,obj__wall__2d86bdac,wall,14
train_ep_002531,obj__map__1d78dc8e,map,14
train_ep_002531,obj__artwork__431a210e,artwork,14
train_ep_002531,obj__tapestry__8873d146,tapestry,14
train_ep_002531,obj__lush_maroon_carpet__7a6b263e,lush maroon carpet,14
train_ep_002531,obj__odd_and_end__46d0903f,odd and end,14
train_ep_002531,obj__parchment__cc1681e6,parchment,14
train_ep_002531,obj__book__821f0328,book,14
train_ep_002532,obj__small_flap__bc47d78e,small flap,14
train_ep_002532,obj__rug__717de68e,rug,14
train_ep_002532,obj__stretched_canvas__69cab42b,stretched canvas,14
train_ep_002532,obj__candle__ce23a732,candle,14
train_ep_002532,obj__fire__015f28b9,fire,14
train_ep_002532,obj__door__2feaaf89,door,14
train_ep_002532,obj__patch__e5c5e6da,patch,14
train_ep_002533,obj__herb__4fc237f4,herb,4
train_ep_002533,obj__money_box__3c5aca86,money box,4
train_ep_002533,obj__wood__22811dd9,wood,4
train_ep_002533,obj__spice__77f4de0c,spice,4
train_ep_002533,obj__bag_of_herbs__92ed6778,bag of herbs,4
train_ep_002533,obj__jars_of_seeds__1c85711f,jars of seeds,4
train_ep_002533,obj__seed__fe4c0f30,seed,4
train_ep_002533,obj__table__aab9e1de,table,4
train_ep_002533,obj__jar__68995fcb,jar,4
train_ep_002533,obj__bag__4a827154,bag,4
train_ep_002534,obj__silver__97f01451,silver,14
train_ep_002534,obj__goblets__9daf09d5,goblets,9
train_ep_002534,obj__work_of_art__f0a4082b,work of art,14
train_ep_002534,obj__coin__96a9519b,coin,3
train_ep_002534,obj__gold__e07e81c2,gold,14
train_ep_002534,obj__plate__5da21a3e,plate,14
train_ep_002534,obj__gem__9855b7f5,gem,7
train_ep_002534,obj__ancient_relic__499a60f9,ancient relic,5
train_ep_002535,obj__mirror__fbe322a8,mirror,14
train_ep_002535,obj__linen__a6ab62e9,linen,14
train_ep_002535,obj__claw_foot_tub__dea7ebd9,claw foot tub,14
train_ep_002535,obj__rug__717de68e,rug,14
train_ep_002535,obj__closet__840c6b39,closet,14
train_ep_002536,obj__wall_hanging__f923af84,wall hanging,6
train_ep_002536,obj__treehouse__e56e22e5,treehouse,6
train_ep_002536,obj__debris__2df9afbf,debris,6
train_ep_002536,obj__jungle_floor__535c6c64,jungle floor,6
train_ep_002536,obj__linen__a6ab62e9,linen,6
train_ep_002536,obj__rug__717de68e,rug,6
train_ep_002536,obj__green_jungle__1cf19f75,green jungle,6
train_ep_002536,obj__mess_of_vines__2f0d5ca5,mess of vines,6
train_ep_002536,obj__bed__001cbc05,bed,6
train_ep_002536,obj__tree__c0af77cf,tree,6
train_ep_002537,obj__castle__9355a9f9,castle,13
train_ep_002537,obj__long_hallway__01bbbc98,long hallway,13
train_ep_002537,obj__main_hall__8f1c5099,main hall,13
train_ep_002537,obj__golden_throne__7600de15,golden throne,13
train_ep_002537,obj__window__05b8c74c,window,13
train_ep_002537,obj__ceiling__246b2dd5,ceiling,13
train_ep_002537,obj__long_windows__9d8c03bf,long windows,13
train_ep_002538,obj__tree__c0af77cf,tree,14
train_ep_002538,obj__lamp_post__04ff1913,lamp post,14
train_ep_002538,obj__small_gazebo__1d26542c,small gazebo,14
train_ep_002538,obj__flower__608f0b98,flower,13
train_ep_002539,obj__window__05b8c74c,window,14
train_ep_002539,obj__fire__015f28b9,fire,14
train_ep_002539,obj__building__1b20e902,building,14
train_ep_002539,obj__door__2feaaf89,door,14
train_ep_002539,obj__meal__d9ed7694,meal,14
train_ep_002539,obj__kitchen__09228dac,kitchen,14
train_ep_002539,obj__room__fef2576d,room,14
train_ep_002539,obj__bed__001cbc05,bed,14
train_ep_002540,obj__king_s_clothing__b21f56e5,king's clothing,13
train_ep_002540,obj__tassel__f7aeb082,tassel,13
train_ep_002540,obj__large_chest_of_drawers__58e773ac,large chest of drawers,13
train_ep_002540,obj__gilded_mirror__3470e427,gilded mirror,13
train_ep_002540,obj__king_s_armor__0b27e3d2,king's armor,13
train_ep_002540,obj__plank__05b8b9bd,plank,13
train_ep_002540,obj__gauzy_purple_fabric__aef91cd6,gauzy purple fabric,13
train_ep_002540,obj__gold__e07e81c2,gold,13
train_ep_002540,obj__window__05b8c74c,window,13
train_ep_002540,obj__linen__a6ab62e9,linen,13
train_ep_002540,obj__large_four_poster_bed__9062e6cd,large four poster bed,13
train_ep_002540,obj__duvet__fbed3603,duvet,13
train_ep_002541,obj__rag_dool_with_the_head_detached__3a06597d,rag dool with the head detached,14
train_ep_002541,obj__clothes__e7a80f49,clothes,14
train_ep_002541,obj__crossbow_with_no_string__1ef3f353,crossbow with no string,14
train_ep_002541,obj__largest_trash_heap__4fa556da,largest trash heap,14
train_ep_002541,obj__wooden_chair_with_one_leg_broken__937b3306,wooden chair with one leg broken,14
train_ep_002541,obj__mattress__64b51654,mattress,14
train_ep_002541,obj__food__62506be3,food,1
train_ep_002542,obj__needle__4bf84bab,needle,13
train_ep_002542,obj__weed__8417a031,weed,13
train_ep_002542,obj__tree__c0af77cf,tree,13
train_ep_002542,obj__long_skinny_tree__f6769706,long skinny tree,13
train_ep_002543,obj__flower__608f0b98,flower,2
train_ep_002543,obj__garden_bench__56179ef4,garden bench,2
train_ep_002543,obj__flowerpot__aba0ef9e,flowerpot,2
train_ep_002543,obj__hand_carved_stone__5ee6448f,hand carved stone,2
train_ep_002543,obj__swing__ce04e521,swing,2
train_ep_002544,obj__deck__236c8934,deck,14
train_ep_002544,obj__tar__db5570bf,tar,14
train_ep_002544,obj__broken_cutlass__b555e3cf,broken cutlass,14
train_ep_002544,obj__barrel_of_salted_herring__fb34c457,barrel of salted herring,14
train_ep_002544,obj__mast__ceb74219,mast,14
train_ep_002544,obj__rusty_anchor__1da19d5e,rusty anchor,14
train_ep_002544,obj__pirate__ad015ef4,pirate,14
train_ep_002545,obj__pot__ecbfde13,pot,3
train_ep_002545,obj__iron_grill__8f822991,iron grill,3
train_ep_002545,obj__chicken__742929dc,chicken,3
train_ep_002545,obj__utensil__57fd5861,utensil,3
train_ep_002545,obj__room__fef2576d,room,3
train_ep_002546,obj__stick__37f8bf33,stick,14
train_ep_002546,obj__vine__a77b5176,vine,14
train_ep_002546,obj__tree__c0af77cf,tree,14
train_ep_002546,obj__branches__92ec19ff,branches,14
train_ep_002546,obj__hammock__65037fe2,hammock,14
train_ep_002546,obj__stone__0a840ef4,stone,11
train_ep_002546,obj__twine__3054ce7c,twine,14
train_ep_002546,obj__branch__9603a224,branch,14
train_ep_002546,obj__small_table__a17ce4c9,small table,14
train_ep_002546,obj__lamp__263addb7,lamp,14
train_ep_002547,obj__floor__75158758,floor,14
train_ep_002548,obj__knife__4cbfe673,knife,3
train_ep_002548,obj__weapon__282aa351,weapon,5
train_ep_002548,obj__manikin__42da0307,manikin,14
train_ep_002548,obj__armor__3ee45b1f,armor,12
train_ep_002549,obj__device__913f9c49,device,14
train_ep_002549,obj__shackle__bf676db8,shackle,14
train_ep_002549,obj__bone__a57fc812,bone,5
train_ep_002549,obj__knife__4cbfe673,knife,14
train_ep_002550,obj__desk__b506e098,desk,7
train_ep_002550,obj__worn_quilt__6d462c07,worn quilt,7
train_ep_002550,obj__lamp__263addb7,lamp,7
train_ep_002550,obj__dresser__c4193732,dresser,7
train_ep_002550,obj__wooden_bed__13590b18,wooden bed,7
train_ep_002550,obj__woven_blue_rug__4044eca6,woven blue rug,7
train_ep_002551,obj__stall__f0069dfe,stall,6
train_ep_002551,obj__barn__5dfcc0aa,barn,6
train_ep_002551,obj__pitch_fork__6304a2f7,pitch fork,6
train_ep_002551,obj__ladder__4fbf0df9,ladder,6
train_ep_002551,obj__latch__42f3c93a,latch,6
train_ep_002551,obj__loft__428c6692,loft,6
train_ep_002551,obj__hay__4982b37a,hay,6
train_ep_002551,obj__fresh_red_paint__a602708e,fresh red paint,6
train_ep_002552,obj__sand__88336b5b,sand,14
train_ep_002552,obj__seagull__48bf7c55,seagull,14
train_ep_002552,obj__water__9460370b,water,12
train_ep_002552,obj__seashell__1c2123d7,seashell,2
train_ep_002553,obj__trapdoor__40a2c5fd,trapdoor,14
train_ep_002553,obj__water__9460370b,water,9
train_ep_002553,obj__paddle__a13afceb,paddle,14
train_ep_002553,obj__rock__9a1f3094,rock,14
train_ep_002554,obj__room__fef2576d,room,14
train_ep_002555,obj__metal_bucket__12d72eba,metal bucket,3
train_ep_002555,obj__wall__2d86bdac,wall,14
train_ep_002555,obj__bar__37b51d19,bar,14
train_ep_002555,obj__small_metal_bucket__f969b62e,small metal bucket,14
train_ep_002555,obj__blanket__b24f10fa,blanket,14
train_ep_002556,obj__costumes__f0fa9e58,costumes,14
train_ep_002556,obj__velvet_seat__de2018e9,velvet seat,14
train_ep_002556,obj__poster__49e20b87,poster,14
train_ep_002556,obj__seat__554e4b55,seat,14
train_ep_002556,obj__red_curtain__b9deb6c7,red curtain,14
train_ep_002556,obj__stage__9a8c2b9d,stage,14
train_ep_002556,obj__golden_accent__35d1859c,golden accent,14
train_ep_002557,obj__case__cd14c323,case,14
train_ep_002557,obj__ruby__58e53d13,ruby,3
train_ep_002557,obj__gold__e07e81c2,gold,14
train_ep_002557,obj__silver__97f01451,silver,14
train_ep_002557,obj__diamond__75c6f031,diamond,14
train_ep_002557,obj__fabric__62188325,fabric,14
train_ep_002557,obj__sword__f3b462d9,sword,14
train_ep_002557,obj__metal__86094b61,metal,14
train_ep_002557,obj__sapphire__94149db1,sapphire,14
train_ep_002558,obj__thick_mud__50d28105,thick mud,14
train_ep_002558,obj__entire_castle__52816c14,entire castle,14
train_ep_002558,obj__summer_sun__73f5f352,summer sun,14
train_ep_002558,obj__algae__4360ef48,algae,14
train_ep_002558,obj__murky_dark_water__b2141b6a,murky dark water,14
train_ep_002559,obj__wooden_chair__953b4e21,wooden chair,14
train_ep_002559,obj__small_wooden_cabinet__043a76b4,small wooden cabinet,14
train_ep_002559,obj__colorful_homemade_tapestry__dabebc4d,colorful homemade tapestry,14
train_ep_002559,obj__second_pair_of_clothing__c18eb6a6,second pair of clothing,4
train_ep_002559,obj__straw_mattress__cc48f53b,straw mattress,14
train_ep_002559,obj__wall__2d86bdac,wall,14
train_ep_002559,obj__small_wooden_bed__29397509,small wooden bed,14
train_ep_002559,obj__colorful_homemade_quilt__daf8c1cd,colorful homemade quilt,14
train_ep_002560,obj__book__821f0328,book,14
train_ep_002560,obj__cross__22aadb26,cross,28
train_ep_002560,obj__wooden_table__1c031e74,wooden table,14
train_ep_002560,obj__ink__0a16bc32,ink,14
train_ep_002560,obj__desk__b506e098,desk,14
train_ep_002560,obj__shelf__1f650330,shelf,14
train_ep_002560,obj__chair__a09272b5,chair,14
train_ep_002560,obj__old_prayer_books__a67540e1,old prayer books,14
train_ep_002560,obj__simple_wooden_table__24c606eb,simple wooden table,14
train_ep_002560,obj__single_shelf__e6169432,single shelf,14
train_ep_002561,obj__seat__554e4b55,seat,14
train_ep_002561,obj__blanket__b24f10fa,blanket,9
train_ep_002561,obj__small_table__a17ce4c9,small table,14
train_ep_002562,obj__silerware__6c26769d,silerware,3
train_ep_002562,obj__candle__ce23a732,candle,14
train_ep_002562,obj__colorful_painting__35555167,colorful painting,14
train_ep_002562,obj__meat__07202a7e,meat,14
train_ep_002562,obj__chalice__d6bd3fcb,chalice,14
train_ep_002562,obj__seat__554e4b55,seat,14
train_ep_002562,obj__chandelier__9ac23ec9,chandelier,14
train_ep_002562,obj__gown__c3390dfc,gown,14
train_ep_002563,obj__reptile__74790f43,reptile,14
train_ep_002563,obj__monkey__d0763eda,monkey,14
train_ep_002563,obj__branches__92ec19ff,branches,14
train_ep_002563,obj__flower__608f0b98,flower,14
train_ep_002563,obj__insect__dce41a93,insect,3
train_ep_002563,obj__bird__abaecf8c,bird,2
train_ep_002563,obj__nests__9e4addf3,nests,14
train_ep_002563,obj__branch__9603a224,branch,14
train_ep_002564,obj__water__9460370b,water,14
train_ep_002564,obj__alligator__88a93408,alligator,14
