episode_id,location_id,location_name,location_category
train_ep_001261,loc__witches_cottage__6a123241,witches cottage,Outside Cottage
train_ep_001262,loc__inside_the_fairy_temple__748c1bf3,inside the fairy temple,Inside Temple
train_ep_001263,loc__fairy_forest__c73e62c1,fairy forest,Forest
train_ep_001264,loc__inside_the_fairies_church__7a838b07,inside the fairies church,Inside Church
train_ep_001265,loc__inside_the_king_s_palace__ad1ed203,inside the king's palace,Inside Palace
train_ep_001266,loc__inside_temple__78c8ad2b,inside temple,Inside Temple
train_ep_001267,loc__dining_hall__10c40af2,dining hall,Inside Tower
train_ep_001268,loc__confessional_room__22bf6614,confessional room,Inside Church
train_ep_001269,loc__wizard_s_quarters__e0890c7c,wizard's quarters,Outside Tower
train_ep_001270,loc__dungeon__e0dc3209,dungeon,Inside Castle
train_ep_001271,loc__castle__9355a9f9,castle,Inside Castle
train_ep_001272,loc__cave__e386df9e,cave,Cave
train_ep_001273,loc__castle__9355a9f9,castle,Inside Castle
train_ep_001274,loc__tower__79835ea3,tower,Inside Tower
train_ep_001275,loc__tower__79835ea3,tower,Outside Tower
train_ep_001276,loc__royal_gardens__e410d0fe,royal gardens,Outside Palace
train_ep_001277,loc__docks__d1b1bb99,docks,Port
train_ep_001278,loc__sacred_temple__0ee6dca9,sacred temple,Inside Church
train_ep_001279,loc__lagoon__664a6ce4,lagoon,Lake
train_ep_001280,loc__inside_the_temple__573b0d5f,inside the temple,Inside Temple
train_ep_001281,loc__cave__e386df9e,cave,Cave
train_ep_001282,loc__outside_tower__7dc67c9f,outside tower,Outside Tower
train_ep_001283,loc__jungle__5d991220,jungle,Jungle
train_ep_001284,loc__lake__97d986e2,lake,Lake
train_ep_001285,loc__outside_church__9f23256f,outside church,Outside Church
train_ep_001286,loc__riverbed__acbe6245,riverbed,Forest
train_ep_001287,loc__mud_pit__7a862ed0,mud pit,Jungle
train_ep_001288,loc__military_outpost_at_the_heart_of_the_swamp__0b91dfd0,military outpost at the heart of the swamp,Swamp
train_ep_001289,loc__royal_kitchen__fca4f709,royal kitchen,Inside Palace
train_ep_001290,loc__inside_tower__3d67c0a7,inside tower,Inside Tower
train_ep_001291,loc__abandoned_shack__d3865a64,abandoned shack,Wasteland
train_ep_001292,loc__princess_library__7426d41f,princess' library,Inside Palace
train_ep_001293,loc__yurt__e67b7569,yurt,Desert
train_ep_001294,loc__spice_stall__5ddd9bb4,spice stall,Bazaar
train_ep_001295,loc__bathroom__67518d64,bathroom,Inside Tower
train_ep_001296,loc__tree_house__493a5d1a,tree house,Jungle
train_ep_001297,loc__main_hall__8f1c5099,main hall,Inside Palace
train_ep_001298,loc__town_square__4d10acd1,town square,Town
train_ep_001299,loc__living_quarters__26fbc0ca,living quarters,Farm
train_ep_001300,loc__kings_chambers__3b38188f,kings chambers,Inside Palace
train_ep_001301,loc__entrance_to_the_pine_trees__857c5da1,entrance to the pine trees,Forest
train_ep_001302,loc__courtyard__2c2bf458,courtyard,Outside Palace
train_ep_001303,loc__large_galleon__0e3d3ca8,large galleon,Port
train_ep_001304,loc__kitchen__09228dac,kitchen,Inside Cottage
train_ep_001305,loc__tree_house__493a5d1a,tree house,Jungle
train_ep_001306,loc__dark_cave__b9185199,dark cave,Cave
train_ep_001307,loc__top_side_tower_overlooking_view__8b843a89,top side tower overlooking view,Outside Tower
train_ep_001308,loc__lakeside_house__e89e18cd,lakeside house,Lake
train_ep_001309,loc__black_smiths_shop__5379f4dc,black smiths shop,Town
train_ep_001310,loc__armory__f1c6e216,armory,Inside Castle
train_ep_001311,loc__torture_chamber__11dfca19,torture chamber,Dungeon
train_ep_001312,loc__bedroom__cff8b1fe,bedroom,Inside Cottage
train_ep_001313,loc__barn__5dfcc0aa,barn,Farm
train_ep_001314,loc__throne_room__f4977c99,throne room,Shore
train_ep_001315,loc__coast__756d153b,coast,Shore
train_ep_001316,loc__bat_room__c322be72,bat room,Cave
train_ep_001317,loc__choir_room__35978911,choir room,Inside Church
train_ep_001318,loc__jail_room__4ad818b4,jail room,Inside Tower
train_ep_001319,loc__town_theater__8fa3302e,town theater,Town
train_ep_001320,loc__underground_cavern__2714911b,underground cavern,Cave
train_ep_001321,loc__moat__3c3a57f1,moat,Outside Palace
train_ep_001322,loc__bedroom__cff8b1fe,bedroom,Inside Cottage
train_ep_001323,loc__clergyman_s_office__30ca015e,clergyman's office,Inside Temple
train_ep_001324,loc__gathering_room__2b59ea3f,gathering room,Inside Cottage
train_ep_001325,loc__waterfall__911b1ca4,waterfall,Mountain
train_ep_001326,loc__grand_dancing_hall__7dd99710,grand dancing hall,Inside Palace
train_ep_001327,loc__top_of_a_tall_tree__6c2eb414,top of a tall tree,Jungle
train_ep_001328,loc__dining_hall__10c40af2,dining hall,Inside Castle
train_ep_001329,loc__scenic_overlook__9ccff5f9,scenic overlook,Trail
train_ep_001330,loc__secret_oasis__4b7fea6a,secret oasis,Desert
train_ep_001331,loc__town__7198cda5,town,Town
train_ep_001332,loc__tombstones_of_the_kings__f98f35ed,tombstones of the kings,Graveyard
train_ep_001333,loc__sanctuary__80452c45,sanctuary,Inside Church
train_ep_001334,loc__rectory__af9459b5,rectory,Inside Church
train_ep_001335,loc__meditation_room__40c0a44e,meditation room,Inside Temple
train_ep_001336,loc__loading_dock__2e35f637,loading dock,Port
train_ep_001337,loc__mountain_peak__924f5a88,mountain peak,Mountain
train_ep_001338,loc__tower_base__11a0e527,tower base,Outside Tower
train_ep_001339,loc__king_s_quarters__b44e1648,king's quarters,Inside Tower
train_ep_001340,loc__confessional__f24d3972,confessional,Inside Church
train_ep_001341,loc__marketplace__bc5986eb,marketplace,Port
train_ep_001342,loc__beyond_the_wall__adff6e1c,beyond the wall,Outside Castle
train_ep_001343,loc__adjacent_to_the_guest_castle__7becb0d5,adjacent to the guest castle,Farm
train_ep_001344,loc__inside_the_king_s_castle__afab450e,inside the king's castle,Inside Tower
train_ep_001345,loc__market_center__f92392bc,market center,Tavern
train_ep_001346,loc__chapel__5ee4b863,chapel,Inside Church
train_ep_001347,loc__bar__37b51d19,bar,Tavern
train_ep_001348,loc__banquet_hall__b7ba191c,banquet hall,Inside Castle
train_ep_001349,loc__pew__08db7753,pew,Inside Church
train_ep_001350,loc__witch_s_house__f92034cd,witch's house,Swamp
train_ep_001351,loc__within_the_walls_of_the_city__ccd0198d,within the walls of the city,Inside Tower
train_ep_001352,loc__queen_s_chamber__e51179c6,queen's chamber,Inside Palace
train_ep_001353,loc__cottage__144deb32,cottage,Countryside
train_ep_001354,loc__bog__e07cd172,bog,Swamp
train_ep_001355,loc__nave__bfe4b52c,nave,Inside Church
train_ep_001356,loc__weapon_closet__20098437,weapon closet,Inside Tower
train_ep_001357,loc__inside_church__aab73af9,inside church,Inside Church
train_ep_001358,loc__training_fields__20aac210,training fields,Outside Palace
train_ep_001359,loc__nursery__a718a874,nursery,Inside Palace
train_ep_001360,loc__royal_stables__25af2687,royal stables,Outside Castle
train_ep_001361,loc__kitchen__09228dac,kitchen,Tavern
train_ep_001362,loc__boathouse__f1916d48,boathouse,Swamp
train_ep_001363,loc__dining_hall__10c40af2,dining hall,Inside Castle
train_ep_001364,loc__courtyard__2c2bf458,courtyard,Outside Palace
train_ep_001365,loc__barracks__2ce29011,barracks,Outside Castle
train_ep_001366,loc__throne_room__f4977c99,throne room,Inside Tower
train_ep_001367,loc__hilltop_temple_grounds__9a75117c,hilltop temple grounds,Outside Temple
train_ep_001368,loc__castle_maids_room__208d485a,castle maids' room,Inside Castle
train_ep_001369,loc__unexplored_jungle__ff39ded3,unexplored jungle,Jungle
train_ep_001370,loc__castle_courtyard_bazaar__f18a3852,castle courtyard bazaar,Bazaar
train_ep_001371,loc__turquoise_shore__9c4dff53,turquoise shore,Shore
train_ep_001372,loc__great_hall__91ce0dd0,great hall,Inside Tower
train_ep_001373,loc__abandoned_mine__75691f18,abandoned mine,Mountain
train_ep_001374,loc__beach__7193529a,beach,Shore
train_ep_001375,loc__dungeon__e0dc3209,dungeon,Inside Palace
train_ep_001376,loc__path_in_forest__b615034b,path in forest,Trail
train_ep_001377,loc__prayer_room__b4ab9d1e,prayer room,Inside Temple
train_ep_001378,loc__barn__5dfcc0aa,barn,Farm
train_ep_001379,loc__cemetery__dccbebc2,cemetery,Graveyard
train_ep_001380,loc__altar_room__cbf077bb,altar room,Inside Temple
train_ep_001381,loc__torture_room__87c0e788,torture room,Dungeon
train_ep_001382,loc__confessional__f24d3972,confessional,Inside Church
train_ep_001383,loc__island__3dbacfd7,island,Lake
train_ep_001384,loc__bar__37b51d19,bar,Tavern
train_ep_001385,loc__watchtower__2275d0f0,watchtower,Outside Tower
train_ep_001386,loc__port_tavern__48d771c2,port tavern,Port
train_ep_001387,loc__prison_room__075cec3e,prison room,Inside Tower
train_ep_001388,loc__master_bedroom__ee30383a,master bedroom,Inside Palace
train_ep_001389,loc__graveyard__7b3ab674,graveyard,Graveyard
train_ep_001390,loc__troll_s_bridge__934a7368,troll's bridge,Swamp
train_ep_001391,loc__outside_castle__fd9e3171,outside castle,Outside Castle
train_ep_001392,loc__opening_to_the_drawbridge_of_the_castle__7901de11,opening to the drawbridge of the castle,Trail
train_ep_001393,loc__bell_tower__53496f39,bell tower,Inside Church
train_ep_001394,loc__barn__5dfcc0aa,barn,Farm
train_ep_001395,loc__wooded_magical_village__0d0cf6a7,wooded magical village,Forest
train_ep_001396,loc__inside_a_desolate_cave__62f3c8b1,inside a desolate cave,Dungeon
train_ep_001397,loc__dwarven_city__24e5c23d,dwarven city,Mountain
train_ep_001398,loc__knights_quarters__d1135fd1,knights quarters,Inside Castle
train_ep_001399,loc__underground_chamber__d71a7d7a,underground chamber,Cave
train_ep_001400,loc__outside_the_church_of_monks__12e0820b,outside the church of monks,Outside Church
train_ep_001401,loc__fairy_forest__c73e62c1,fairy forest,Forest
train_ep_001402,loc__temple_courtyard__c65f7648,temple courtyard,Outside Temple
train_ep_001403,loc__inside_the_unicorn_palace__56787601,inside the unicorn palace,Inside Palace
train_ep_001404,loc__werewolves_tavern__a0b69047,werewolves tavern,Tavern
train_ep_001405,loc__witches_cottage__6a123241,witches cottage,Outside Cottage
train_ep_001406,loc__inside_temple__78c8ad2b,inside temple,Inside Temple
train_ep_001407,loc__inside_the_fairy_temple__748c1bf3,inside the fairy temple,Inside Temple
train_ep_001408,loc__inside_the_fairies_church__7a838b07,inside the fairies church,Inside Church
train_ep_001409,loc__inside_the_king_s_palace__ad1ed203,inside the king's palace,Inside Palace
train_ep_001410,loc__dining_hall__10c40af2,dining hall,Inside Tower
train_ep_001411,loc__confessional_room__22bf6614,confessional room,Inside Church
train_ep_001412,loc__oasis__335ffbcf,oasis,Desert
train_ep_001413,loc__wizard_s_quarters__e0890c7c,wizard's quarters,Outside Tower
train_ep_001414,loc__cave__e386df9e,cave,Cave
train_ep_001415,loc__dungeon__e0dc3209,dungeon,Inside Castle
train_ep_001416,loc__castle__9355a9f9,castle,Inside Castle
train_ep_001417,loc__castle__9355a9f9,castle,Inside Castle
train_ep_001418,loc__bazaar__8c5c7284,bazaar,Bazaar
train_ep_001419,loc__tower__79835ea3,tower,Inside Tower
train_ep_001420,loc__tower__79835ea3,tower,Outside Tower
train_ep_001421,loc__bazaar__8c5c7284,bazaar,Bazaar
train_ep_001422,loc__royal_gardens__e410d0fe,royal gardens,Outside Palace
train_ep_001423,loc__docks__d1b1bb99,docks,Port
train_ep_001424,loc__sacred_temple__0ee6dca9,sacred temple,Inside Church
train_ep_001425,loc__lagoon__664a6ce4,lagoon,Lake
train_ep_001426,loc__outside_tower__7dc67c9f,outside tower,Outside Tower
train_ep_001427,loc__inside_the_temple__573b0d5f,inside the temple,Inside Temple
train_ep_001428,loc__cave__e386df9e,cave,Cave
train_ep_001429,loc__jungle__5d991220,jungle,Jungle
train_ep_001430,loc__lake__97d986e2,lake,Lake
train_ep_001431,loc__outside_church__9f23256f,outside church,Outside Church
train_ep_001432,loc__riverbed__acbe6245,riverbed,Forest
train_ep_001433,loc__mud_pit__7a862ed0,mud pit,Jungle
train_ep_001434,loc__military_outpost_at_the_heart_of_the_swamp__0b91dfd0,military outpost at the heart of the swamp,Swamp
train_ep_001435,loc__royal_kitchen__fca4f709,royal kitchen,Inside Palace
train_ep_001436,loc__inside_tower__3d67c0a7,inside tower,Inside Tower
train_ep_001437,loc__abandoned_shack__d3865a64,abandoned shack,Wasteland
train_ep_001438,loc__princess_library__7426d41f,princess' library,Inside Palace
train_ep_001439,loc__yurt__e67b7569,yurt,Desert
train_ep_001440,loc__spice_stall__5ddd9bb4,spice stall,Bazaar
train_ep_001441,loc__treasure_cavern__26b58d7a,treasure cavern,Inside Temple
train_ep_001442,loc__bathroom__67518d64,bathroom,Inside Tower
train_ep_001443,loc__tree_house__493a5d1a,tree house,Jungle
train_ep_001444,loc__main_hall__8f1c5099,main hall,Inside Palace
train_ep_001445,loc__town_square__4d10acd1,town square,Town
train_ep_001446,loc__living_quarters__26fbc0ca,living quarters,Farm
train_ep_001447,loc__kings_chambers__3b38188f,kings chambers,Inside Palace
train_ep_001448,loc__trash_heap__0e440590,trash heap,Wasteland
train_ep_001449,loc__entrance_to_the_pine_trees__857c5da1,entrance to the pine trees,Forest
train_ep_001450,loc__courtyard__2c2bf458,courtyard,Outside Palace
train_ep_001451,loc__barn__5dfcc0aa,barn,Farm
train_ep_001452,loc__kitchen__09228dac,kitchen,Inside Cottage
train_ep_001453,loc__tree_house__493a5d1a,tree house,Jungle
train_ep_001454,loc__dark_cave__b9185199,dark cave,Cave
train_ep_001455,loc__top_side_tower_overlooking_view__8b843a89,top side tower overlooking view,Outside Tower
train_ep_001456,loc__black_smiths_shop__5379f4dc,black smiths shop,Town
train_ep_001457,loc__lakeside_house__e89e18cd,lakeside house,Lake
train_ep_001458,loc__armory__f1c6e216,armory,Inside Castle
train_ep_001459,loc__torture_chamber__11dfca19,torture chamber,Dungeon
train_ep_001460,loc__bedroom__cff8b1fe,bedroom,Inside Cottage
train_ep_001461,loc__treasure_room__5acf31fd,treasure room,Inside Castle
train_ep_001462,loc__throne_room__f4977c99,throne room,Shore
train_ep_001463,loc__coast__756d153b,coast,Shore
train_ep_001464,loc__bat_room__c322be72,bat room,Cave
train_ep_001465,loc__choir_room__35978911,choir room,Inside Church
train_ep_001466,loc__jail_room__4ad818b4,jail room,Inside Tower
train_ep_001467,loc__town_theater__8fa3302e,town theater,Town
train_ep_001468,loc__underground_cavern__2714911b,underground cavern,Cave
train_ep_001469,loc__moat__3c3a57f1,moat,Outside Palace
train_ep_001470,loc__bedroom__cff8b1fe,bedroom,Inside Cottage
train_ep_001471,loc__gathering_room__2b59ea3f,gathering room,Inside Cottage
train_ep_001472,loc__grand_dancing_hall__7dd99710,grand dancing hall,Inside Palace
train_ep_001473,loc__top_of_a_tall_tree__6c2eb414,top of a tall tree,Jungle
train_ep_001474,loc__murky_water__7482dbbf,murky water,Swamp
train_ep_001475,loc__dining_hall__10c40af2,dining hall,Inside Castle
train_ep_001476,loc__summit__cc8c6287,summit,Mountain
train_ep_001477,loc__scenic_overlook__9ccff5f9,scenic overlook,Trail
train_ep_001478,loc__secret_oasis__4b7fea6a,secret oasis,Desert
train_ep_001479,loc__town__7198cda5,town,Town
train_ep_001480,loc__tombstones_of_the_kings__f98f35ed,tombstones of the kings,Graveyard
train_ep_001481,loc__rectory__af9459b5,rectory,Inside Church
train_ep_001482,loc__loading_dock__2e35f637,loading dock,Port
train_ep_001483,loc__mountain_peak__924f5a88,mountain peak,Mountain
train_ep_001484,loc__tower_base__11a0e527,tower base,Outside Tower
train_ep_001485,loc__king_s_quarters__b44e1648,king's quarters,Inside Tower
train_ep_001486,loc__behind_the_servant_quarters__9413241c,behind the servant quarters,Wasteland
train_ep_001487,loc__oracle_cave__d32dc815,oracle cave,Mountain
train_ep_001488,loc__spiral_staircase__031e4915,spiral staircase,Inside Tower
train_ep_001489,loc__marketplace__bc5986eb,marketplace,Port
train_ep_001490,loc__beyond_the_wall__adff6e1c,beyond the wall,Outside Castle
train_ep_001491,loc__land_beyond_the_wasteland__0b3b29ad,land beyond the wasteland,Abandoned
train_ep_001492,loc__adjacent_to_the_guest_castle__7becb0d5,adjacent to the guest castle,Farm
train_ep_001493,loc__inside_the_king_s_castle__afab450e,inside the king's castle,Inside Tower
train_ep_001494,loc__across_the_king_s_garden__82bbf802,across the king's garden,Trail
train_ep_001495,loc__within_the_king_s_mansion__ffdc1072,within the king's mansion,Inside Temple
train_ep_001496,loc__market_center__f92392bc,market center,Tavern
train_ep_001497,loc__chapel__5ee4b863,chapel,Inside Church
train_ep_001498,loc__bar__37b51d19,bar,Tavern
train_ep_001499,loc__battleship__e82a29f3,battleship,Shore
train_ep_001500,loc__banquet_hall__b7ba191c,banquet hall,Inside Castle
train_ep_001501,loc__entrance_to_castle__6ce4a988,entrance to castle,Outside Castle
train_ep_001502,loc__cabin__92faafe2,cabin,Countryside
train_ep_001503,loc__pew__08db7753,pew,Inside Church
train_ep_001504,loc__shop_in_bazaar__bb1b9374,shop in bazaar,Bazaar
train_ep_001505,loc__entrance_to_church__2ba81d25,entrance to church,Outside Church
train_ep_001506,loc__dock_at_the_port__eaf44017,dock at the port,Port
train_ep_001507,loc__dock__05debdb8,dock,Lake
train_ep_001508,loc__witch_s_house__f92034cd,witch's house,Swamp
train_ep_001509,loc__within_the_walls_of_the_city__ccd0198d,within the walls of the city,Inside Tower
train_ep_001510,loc__queen_s_chamber__e51179c6,queen's chamber,Inside Palace
train_ep_001511,loc__cottage__144deb32,cottage,Countryside
train_ep_001512,loc__bog__e07cd172,bog,Swamp
train_ep_001513,loc__dining_hall__10c40af2,dining hall,Inside Palace
train_ep_001514,loc__king_s_quarters__b44e1648,king's quarters,Shore
train_ep_001515,loc__weapon_closet__20098437,weapon closet,Inside Tower
train_ep_001516,loc__princess_chamber__b18da5a3,princess' chamber,Inside Tower
train_ep_001517,loc__inside_church__aab73af9,inside church,Inside Church
train_ep_001518,loc__training_fields__20aac210,training fields,Outside Palace
train_ep_001519,loc__royal_stables__25af2687,royal stables,Outside Castle
