crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110296693,(주)대양파이프,DAE YANG PIPE CO LTD,,이종길,,,,,1188102782,07318,서울  영등포구  신길1동,65-85번지,,82-02-845-8811,02-842-8811,,19810526,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110296784,(주)다일산업,,,,,,,,,,충청북도 음성군 용촌길 66-24 용촌리,용촌리,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110296784,(주)다일산업,,,,,,,,,,충청북도 음성군,용촌길 66-24 (용촌리),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110296966,서울레저관광타운(주),SEOUL LEISURE TOUR TOWN.CO.LTD,서울레저관광타운,이옥례,E,기타,,,1188107716,138130,서울특별시 송파구 오금동 28,,,02-499-9555,,,19810711,12,,,,,,,,,0,,0,,,,00480181,2017/06/30,20200509,20260914
1101110296966,서울레저관광타운(주),SEOUL LEISURE TOUR TOWN.CO.LTD,서울레저관광타운,이옥례,E,기타,,,1188107716,138130,서울특별시 송파구 오금동 28,서울특별시 송파구 오금동 28,,02-499-9555,,,19810711,12,,,,,,,,,0,,0,,,,00480181,2017/06/30,20260101,20260101
1101110296966,서울레저관광타운(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110297039,(주)동산강건,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110297063,(주)금성독산판매장,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110297063,(주)금성독산판매장,,,백기목,,,,,1198109323,08544,서울 금천구 독산동,983-13  정보빌딩1층,,82-02-864-0231,02-859-8882,,19810611,,,,,,,,,,17,,0,,,,,,20200517,20200517
1101110297071,주식회사 아이스트로,"ICETRO CO,.LTD",아이스트로,유 세훈,E,기타,,,1398113175,22664,"인천광역시 서구 검단로54번길 7 (오류동, (주)아이스트로)",,www.icetro.com,032-814-0693,032-814-2161,,19810605,12,,,,,,,,,0,,0,,,,00258616,2025/02/28,20200509,20260914
1101110297071,주식회사 아이스트로,"ICETRO CO,.LTD",아이스트로,유 세훈,E,기타,,,1398113175,22664,"인천광역시 서구 검단로54번길 7 (오류동, (주)아이스트로)","인천광역시 서구 검단로54번길 7 (오류동, (주)아이스트로)",www.icetro.com,032-814-0693,032-814-2161,,19810605,12,,,,,,,,,0,,0,,,,00258616,2025/02/28,20260101,20260101
1101110297071,(주)아이스트로,"ICETRO CO.,LTD.",,박형채,,,,,1398113175,22664,인천광역시  서구  검단로54번길  7,"(오류동,  검단일반산업단지  17-5블럭)",,82-032-814-0693,032-814-2161,산업용 냉장 및 냉동 장비 제조업,19810601,,,,,,,,,,123,,0,,,,,,20251008,20251014
1101110297162,(주)진나물산,,,,,,,,,,서울특별시 강남구 도곡로 445 (등)1022-1 (실)  대치동,(등)1022-1 (실)  대치동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110297162,(주)진나물산,,,,,,,,,,서울특별시 강남구,도곡로 445 ((등)1022-1 (실)  대치동),,5528183,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110297237,대명기업(주),dea myung gi up,대명기업,이중열,E,기타,,,1148144460,137060,서울특별시 서초구 방배동 812-24호,,,02-591-0074,02-591-8620,,19810603,12,,,,,,,,,0,,0,,,,00473738,2017/06/30,20200509,20260914
1101110297237,대명기업(주),dea myung gi up,대명기업,이중열,E,기타,,,1148144460,137060,서울특별시 서초구 방배동 812-24호,서울특별시 서초구 방배동 812-24호,,02-591-0074,02-591-8620,,19810603,12,,,,,,,,,0,,0,,,,00473738,2017/06/30,20260101,20260101
1101110297253,신송수산(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110297352,배진산업주식회사,BAEJIN CORPORATION,배진산업,주동수,E,기타,,,2148106150,137070,서울특별시 서초구 서초동 1635-6,,camptown.com,02-583-8557,02-582-8211,,19810615,12,,,,,,,,,0,,0,,,,00260444,2019/01/16,20200509,20260914
1101110297352,배진산업주식회사,BAEJIN CORPORATION,배진산업,주동수,E,기타,,,2148106150,137070,서울특별시 서초구 서초동 1635-6,서울특별시 서초구 서초동 1635-6,camptown.com,02-583-8557,02-582-8211,,19810615,12,,,,,,,,,0,,0,,,,00260444,2019/01/16,20260101,20260101
1101110297401,대철금속(주),DAE CHULL STEEL,,정순옥,,,,,1078130895,07290,서울 영등포구 문래동2가,60-3번지,,82-02-2679-0719,02-2679-5880,,19810627,,,,,,,,,,9,,0,,,,,,20200517,20200517
1101110297427,진화메탈,,,유재군,,,31,주식회사,1058174766,10801,경기도 파주시 파평면 듸링거리길 117-122,덕천리 417 진화메탈,www.jinhwakorea.com,031 959 8800,031 959 8811,,19810605,,,,,,,,Y,,28,,0,,,,,,20231229,20240228
1101110297427,진화메탈,,,유재군,,,31,주식회사,1058174766,10801,경기도 파주시 파평면 듸링거리길 117-122,덕천리 417 진화메탈,www.jinhwakorea.com,031 959 8800,031 959 8811,,19810605,,,,,,,,Y,,33,,0,,,,,,20200517,20231228
1101110297427,(주)진화메탈,JIN HWA METAL CO LTD,,유재군,,,,,1058174766,10801,경기도 파주시 파평면 듸링거리길 117-122,(주)진화메탈 (덕천리),,82-031-959-8800,031-959-8811,,19810605,,,,,,,,,,27,,0,,,,,,20200517,20200517
1101110297477,주식회사 어플라이드엔지니어링,"APPLIED ENGINEERING.CO.,LTD",어플라이드엔지니어링,김룡영,E,기타,,,1078116253,150804,서울특별시 영등포구 당산동3가 388,,www.ael.co.kr,02-2679-7691,02-677-3863,,19810605,12,,,,,,,,,0,,0,,,,00352125,2017/06/30,20200509,20260914
1101110297477,주식회사 어플라이드엔지니어링,"APPLIED ENGINEERING.CO.,LTD",어플라이드엔지니어링,김룡영,E,기타,,,1078116253,150804,서울특별시 영등포구 당산동3가 388,서울특별시 영등포구 당산동3가 388,www.ael.co.kr,02-2679-7691,02-677-3863,,19810605,12,,,,,,,,,0,,0,,,,00352125,2017/06/30,20260101,20260101
1101110297493,(주)일산제이에스,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110297493,(주)일산제이에스,,,,,,,,,,,,,03449040078,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110297500,동성해외개발(주),,,장명남,,,,,1058133504,,,,,,,,19810608,,,,,,,,,,6,,0,,,,,,20200517,20200517
1101110297774,(주)우리교역,CHO SUNG MAN,,강영모,,,,,1168106332,07340,서울  영등포구  여의도동,41대교@2-805,,82-02-783-7471,02-784-8684,,19810611,,,,,,,,,,55,,0,,,,,,20200517,20200517
1101110297972,(주)영광양행,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110297980,용성종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110297980,용성종합건설(주),,,,,,,,,,,,,05675222,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110298037,남영자동차공업주식회사,"NAMYOUNG MOTOR CO., LTD.",남영자동차공업,장영훈,E,기타,,,1098130585,157031,서울특별시 강서구 등촌동 629-6,,www.namyong motor.co.kr,02-3661-4111,02-3661-4110,,19810615,12,,,,,,,,,0,,0,,,,00409177,2017/06/30,20200509,20260914
1101110298037,남영자동차공업주식회사,"NAMYOUNG MOTOR CO., LTD.",남영자동차공업,장영훈,E,기타,,,1098130585,157031,서울특별시 강서구 등촌동 629-6,서울특별시 강서구 등촌동 629-6,www.namyong motor.co.kr,02-3661-4111,02-3661-4110,,19810615,12,,,,,,,,,0,,0,,,,00409177,2017/06/30,20260101,20260101
1101110298037,남영자동차공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110298136,두고산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110298186,순흥기업 주식회사,Soon Heung co.ltd,순흥기업,안성혜,E,기타,,,1028130662,04033,서울특별시 마포구 양화로 113 (서교동),,,02-322-9033,,,19810617,12,,,,,,,,,0,,0,,,,00821041,2019/02/25,20200509,20260914
1101110298186,순흥기업 주식회사,Soon Heung co.ltd,순흥기업,안성혜,E,기타,,,1028130662,04033,서울특별시 마포구 양화로 113 (서교동),서울특별시 마포구 양화로 113 (서교동),,02-322-9033,,,19810617,12,,,,,,,,,0,,0,,,,00821041,2019/02/25,20260101,20260101
1101110298201,새서울산업주식회사,"SAESEOUL CD.,LTD.",새서울산업,박종남,E,기타,,,1208100676,06088,"서울특별시 강남구 선릉로 664 (삼성동, 건설빌딩) 211호",,sseoul.co.kr/,02-546-8596,02-546-8537,,19810617,12,,,,,,,,,0,,0,,,,01208380,2020/02/27,20200509,20260914
1101110298201,새서울산업주식회사,"SAESEOUL CD.,LTD.",새서울산업,박종남,E,기타,,,1208100676,06088,"서울특별시 강남구 선릉로 664 (삼성동, 건설빌딩) 211호","서울특별시 강남구 선릉로 664 (삼성동, 건설빌딩) 211호",sseoul.co.kr/,02-546-8596,02-546-8537,,19810617,12,,,,,,,,,0,,0,,,,01208380,2020/02/27,20260101,20260101
1101110298227,(주)새서울석유,NEWSEOUL GAS STATION,새서울석유,권기열,E,기타,,,2118106898,06030,서울특별시 강남구 압구정로 154 1층,,www.newoil.co.kr,02-517-9286,02-514-0789,,19811101,12,,,,,,,,,0,,0,,,,00450630,2026/04/10,20210225,20260914
1101110298227,(주)새서울석유,NEWSEOUL GAS STATION,새서울석유,권기열,E,기타,,,2118106898,06030,서울특별시 강남구 압구정로 154 1층,서울특별시 강남구 압구정로 154 1층,www.newoil.co.kr,02-517-9286,02-514-0789,,19811101,12,,,,,,,,,0,,0,,,,00450630,2023/02/15,20260101,20260101
1101110298227,(주)새서울석유,"NEW SEOUL GAS STATION CO.,LTD.",,권기열,,,,,2118106898,06030,서울 강남구 압구정로 154,(신사동),,025179286,,운송장비용 주유소 운영업,19811101,12,,,,,,,,,0,,0,,,석유,,,20251008,20251014
1101110298227,(주)새서울석유,NEWSEOUL GAS STATION,새서울석유,권기열,E,기타,,,2118106898,135891,서울특별시 강남구 신사동 575-1,,www.newoil.co.kr,02-517-9286,02-514-0789,,19811101,12,,,,,,,,,0,,0,,,,00450630,2020/02/24,20200509,20210224
1101110298243,주식회사 코스모앤컴퍼니,"COSMO & COMPANY, Inc.",코스모앤컴퍼니,안성덕,E,기타,,,2148106771,06221,"서울특별시 강남구 테헤란로 238 (역삼동, 대봉빌딩) 9층 코스모앤컴퍼니",,www.cosmofamily.co.kr,02-6201-6814,02-3474-4329,,19810618,12,,,,,,,,,0,,0,,,,00370431,2021/08/04,20200509,20260914
1101110298243,주식회사 코스모앤컴퍼니,"COSMO & COMPANY, Inc.",코스모앤컴퍼니,안성덕,E,기타,,,2148106771,06221,"서울특별시 강남구 테헤란로 238 (역삼동, 대봉빌딩) 9층 코스모앤컴퍼니","서울특별시 강남구 테헤란로 238 (역삼동, 대봉빌딩) 9층 코스모앤컴퍼니",www.cosmofamily.co.kr,02-6201-6814,02-3474-4329,,19810618,12,,,,,,,,,0,,0,,,,00370431,2021/08/04,20260101,20260101
1101110298285,(주)다미산업개발,DA MI,,이상순,,,,,1058165670,37769,경북 포항시남구 상도동,609-3번지  2층,,82-054-272-6801,054-273-6803,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110298425,태광지질,,,곽광호,,,31,주식회사,1338111000,14303,경기 광명시 범안로 998,(하안동),,02 899 8633,02 899 8631,,19810622,,,,,,,,Y,,11,,0,,,,,,20220331,20220729
1101110298425,태광지질,,,곽광호,,,31,주식회사,1338111000,14303,경기 광명시 범안로 998,(하안동),,02  899 8633,02  899 8631,,19810622,,,,,,,,Y,,11,,0,,,,,,20200517,20220228
1101110298425,태광지질주식회사,TAEKWANGJIJIL CO,,곽광호,,,,,1338111000,14303,경기 광명시 하안동,302번지  녹원프라자405,,82-02-899-8634,02-899-8631,,19810622,,,,,,,,,,9,,0,,,,,,20200517,20200517
1101110298475,조양프라스틱공업(주),JOYANG PLASTICIND.CO.LTD,,문종남,,,,,1098113553,10935,경기 파주시 조리읍,능안리  36-3,,82-031-942-0009,031-945-5353,,19790703,,,,,,,,,,14,,0,,,,,,20200517,20200517
1101110298483,동림종합무역(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110298532,주식회사 지에프,"GF.CO., LTD.",지에프,윤승홍,E,기타,,,1238129255,430030,경기도 안양시 박달 158-1,,www.geeef.net,031)467-0300,031)467-4845,,19810725,12,,,,,,,,,0,,0,,,,00147763,2024/06/28,20200509,20260914
1101110298532,주식회사 지에프,"GF.CO., LTD.",지에프,윤승홍,E,기타,,,1238129255,430030,경기도 안양시 박달 158-1,경기도 안양시 박달 158-1,www.geeef.net,031)467-0300,031)467-4845,,19810725,12,,,,,,,,,0,,0,,,,00147763,2024/06/28,20260101,20260101
1101110298558,(주)덕양종합포장,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110298566,(주)일강상사,IL KANG TRADING,,박승남,,,,,1198106011,08654,서울특별시 금천구 시흥대로 46,"1동 103호 (시흥동,시흥철재상가)",,82-02-808-4354,02-808-7650,,19810725,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110298574,한국메가스포츠상사(주),korea mega sports corp.,한국메가스포츠상사,선덕치,E,기타,,,1098130630,07521,"서울특별시 강서구 양천로47나길 46 (가양동, 코메가빌딩)",,,02-3661-8006,,,19791002,12,,,,,,,,,0,,0,,,,00248585,2019/06/19,20200509,20260914
1101110298574,한국메가스포츠상사(주),korea mega sports corp.,한국메가스포츠상사,선덕치,E,기타,,,1098130630,07521,"서울특별시 강서구 양천로47나길 46 (가양동, 코메가빌딩)","서울특별시 강서구 양천로47나길 46 (가양동, 코메가빌딩)",,02-3661-8006,,,19791002,12,,,,,,,,,0,,0,,,,00248585,2019/06/19,20260101,20260101
1101110298574,한국메가스포츠상사,,,선덕치,,,31,주식회사,1098130630,07521,서울특별시 강서구 양천로47나길 46,", 2층, 3층 (가양동, 코메가빌딩)",,02  36618006,02  36616852,,19810624,,,,,,,,Y,,14,,0,,,,,,20251008,20251014
1101110298607,주식회사삼희산업,,삼희산업,박영호,E,기타,,,1188102875,153010,서울특별시 금천구 독산동 152-6,,,3281-3232,3281-3238,,19810901,12,,,,,,,,,0,,0,,,,00193221,2017/06/30,20230704,20260914
1101110298607,주식회사삼희산업,,삼희산업,박영호,E,기타,,,1188102875,153010,서울특별시 금천구 독산동 152-6,서울특별시 금천구 독산동 152-6,,3281-3232,3281-3238,,19810901,12,,,,,,,,,0,,0,,,,00193221,2017/06/30,20260101,20260101
1101110298607,주식회사삼희산업,,삼희산업,박영호,E,기타,,,,153010,서울특별시 금천구 독산동 152-6,,,3281-3232,3281-3238,,19810901,12,,,,,,,,,0,,0,,,,00193221,2017/06/30,20200509,20230703
1101110298651,(주)온라인카고,ONLINE CARGO SERVICE CO.LTD,온라인카고,최영선,E,기타,,,1058160035,121010,서울특별시 마포구 아현동 339-1,,http://www.ocskorea.co.kr,02-390-8720,02-363-4101,,19810626,12,,,,,,,,,0,,0,,,,00304535,2017/06/30,20200509,20260914
1101110298651,(주)온라인카고,ONLINE CARGO SERVICE CO.LTD,온라인카고,최영선,E,기타,,,1058160035,121010,서울특별시 마포구 아현동 339-1,서울특별시 마포구 아현동 339-1,http://www.ocskorea.co.kr,02-390-8720,02-363-4101,,19810626,12,,,,,,,,,0,,0,,,,00304535,2017/06/30,20260101,20260101
1101110298657,선비에스 (주),SUN BUSINESS CO. LTD.,선비에스,홍 명 수,E,기타,,,2118113875,135010,서울특별시 강남구 논현동 71-2,,,02-548-4817,02-548-4785,,19810720,06,,,,,,,,,0,,0,,,,00131948,2017/06/30,20200509,20260914
1101110298657,선비에스 (주),SUN BUSINESS CO. LTD.,선비에스,홍 명 수,E,기타,,,2118113875,135010,서울특별시 강남구 논현동 71-2,서울특별시 강남구 논현동 71-2,,02-548-4817,02-548-4785,,19810720,06,,,,,,,,,0,,0,,,,00131948,2017/06/30,20260101,20260101
1101110298665,(주)에스오케이,"SOK Co., Ltd.",에스오케이,윤용철,E,기타,,,2158134396,138130,서울특별시 송파구 오금동 23 - 2,,www.sok.co.kr,02  -409 -6915,02  -406 -6204,,19810625,12,,,,05/04/21,,,,,0,,0,,,,00179832,2017/06/30,20200509,20260914
1101110298665,(주)에스오케이,"SOK Co., Ltd.",에스오케이,윤용철,E,기타,,,2158134396,138130,서울특별시 송파구 오금동 23 - 2,서울특별시 송파구 오금동 23 - 2,www.sok.co.kr,02  -409 -6915,02  -406 -6204,,19810625,12,,,,05/04/21,,,,,0,,0,,,,00179832,2017/06/30,20260101,20260101
1101110298714,연산제조(주),,,,,,,,,,서울특별시 동대문구 천호대로 247 답십리동,답십리동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110298714,연산제조(주),,,,,,,,,,서울특별시 동대문구,천호대로 247 (답십리동),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110298821,주원철강(주),JUWON STEEL CO LTD,,이병성,,,,,1078118080,08341,서울특별시 구로구 오류로8길 57,"404호(오류동,대성빌딩)",,82-02-838-8485,02-865-6635,,19850701,,,,,,,,,,11,,0,,,,,,20200517,20200517
1101110298904,(주)코래드,"KORAD COMPANY, LIMITED.",코래드,조재승,E,기타,,,1078135885,135280,서울특별시 강남구 대치동 1000-12,,www.korad.co.kr,02-2193-8000,02-2193-8322,,19810701,12,,,,,,,,,0,,0,,,,00152516,2017/06/30,20200509,20260914
1101110298904,(주)코래드,"KORAD COMPANY, LIMITED.",코래드,조재승,E,기타,,,1078135885,135280,서울특별시 강남구 대치동 1000-12,서울특별시 강남구 대치동 1000-12,www.korad.co.kr,02-2193-8000,02-2193-8322,,19810701,12,,,,,,,,,0,,0,,,,00152516,2017/06/30,20260101,20260101
1101110298970,에스제이무역(주),,,,,,,,,,서울특별시 강남구 테헤란로 109 강남제일빌딩 강남제일빌딩8층 역삼동,강남제일빌딩 강남제일빌딩8층 역삼동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110298970,에스제이무역(주),,,,,,,,,,서울특별시 강남구,테헤란로 109 (강남제일빌딩 강남제일빌딩8층 역삼동),,025635353,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110299142,한원공업주식회사,,,한봉조,,,,,2168103085,02208,서울 중랑구 면목동,서울중랑구면목동61의2,,82-02-0438-4561,,,19810703,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110299209,(주)넥스탑,nextop,넥스탑,송만상,E,기타,,,1288170481,412520,경기도 고양시 덕양구 내유동 306-3,,http://www.nextop21.com,02-3452-6711~3,02-3452-5040,,20020507,12,,,,,,,,,0,,0,,,,00454496,2017/06/30,20200509,20260914
1101110299209,(주)넥스탑,nextop,넥스탑,송만상,E,기타,,,1288170481,412520,경기도 고양시 덕양구 내유동 306-3,경기도 고양시 덕양구 내유동 306-3,http://www.nextop21.com,02-3452-6711~3,02-3452-5040,,20020507,12,,,,,,,,,0,,0,,,,00454496,2017/06/30,20260101,20260101
1101110299259,남아양행(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110299308,(주)우영,Wooyoung,우영,박기점,E,기타,,,2178100984,135280,서울특별시 도봉구 창동 632-39,,www.wooyoung.co.kr,538-1188,02  -567-9723,,19810708,12,,,,08/03/13,,,,,0,,0,,,,00143013,2017/06/30,20200509,20260914
1101110299308,(주)우영,Wooyoung,우영,박기점,E,기타,,,2178100984,135280,서울특별시 도봉구 창동 632-39,서울특별시 도봉구 창동 632-39,www.wooyoung.co.kr,538-1188,02  -567-9723,,19810708,12,,,,08/03/13,,,,,0,,0,,,,00143013,2017/06/30,20260101,20260101
1101110299308,(주)우영,"WOO YOUNG CO., LTD",,박기점,,,,,2178100984,01466,서울 도봉구 우이천로20길 38,(창동),,0230160137,,,19810708,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110299366,원신통상(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110299530,우성프라스틱(주),,,,,,,,,,서울특별시 송파구 삼전로 102 (삼전동),(삼전동),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110299530,우성프라스틱(주),,,,,,,,,,서울특별시 송파구,삼전로 102 ((삼전동)),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110299598,주식회사제우전기,"jeewoo electrical const.co.,ltd",제우전기,김성부,E,기타,,,2198105442,138862,서울특별시 송파구 잠실동 209-6,,,421-7411,421-7614,,19810713,12,,,,,,,,,0,,0,,,,00198581,2017/06/30,20200509,20260914
1101110299598,주식회사제우전기,"jeewoo electrical const.co.,ltd",제우전기,김성부,E,기타,,,2198105442,138862,서울특별시 송파구 잠실동 209-6,서울특별시 송파구 잠실동 209-6,,421-7411,421-7614,,19810713,12,,,,,,,,,0,,0,,,,00198581,2017/06/30,20260101,20260101
