crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1589,7년 6개월,74034000,삼정회계법인,적정의견,,00188089,2023/01/03,20250319,20260312
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,서울특별시 강남구  도산대로 523 한섬빌딩,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1589,7년 6개월,74034000,삼정회계법인,적정의견,,00188089,2023/01/03,20260101,20260101
1101110531578,(주)한섬,HANDSOME,,김민덕,,,,,1208126337,06013,서울특별시 강남구 도산대로 523,(청담동),,82-02-3416-2101,,여자용 겉옷 제조업,19870525,,,,,,,,,,1457,,0,,,,,,20251008,20251014
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1589,7년 6개월,74034000,,,,00188089,2023/01/03,20250314,20251007
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1657,6년 9개월,73745000,삼정회계법인,예외사항없음,,00188089,2023/01/03,20240316,20250313
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1596,6년 6개월,74881000,삼일회계법인,예외사항없음,,00188089,2023/01/03,20230315,20240315
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1545,6년 5개월,69359000,삼일회계법인,적정의견,,00188089,2023/01/03,20220316,20230314
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1458,5년 4개월,66411000,삼일회계법인,적정의견,,00188089,2022/02/15,20210315,20220315
1101110531578,(주)한섬,HANDSOME CORPORATION,한섬,김민덕,P,유가,,,1208126337,06013,서울특별시 강남구  도산대로 523 한섬빌딩,,www.handsome.co.kr,02-3416-2000,02-3416-2083,,19870525,12,96/07/03,,,,,,,,1457,4년 8개월,55700000,삼일회계법인,적정의견,,00188089,2021/02/22,20200509,20210314
1101110531586,이수세라믹(주),"ISU CERAMICS., LTD",이수세라믹,이상경,E,기타,,,2248104294,220800,강원도 원주시 문막읍 반계리 5-12,,www.isu.co.kr/ceramics/,02  -5905-220,"02  -5905-208,",,19870525,12,,,,05/05/25,,,,,0,,0,,,,00145534,2017/06/30,20200509,20260914
1101110531586,이수세라믹(주),"ISU CERAMICS., LTD",이수세라믹,이상경,E,기타,,,2248104294,220800,강원도 원주시 문막읍 반계리 5-12,강원도 원주시 문막읍 반계리 5-12,www.isu.co.kr/ceramics/,02  -5905-220,"02  -5905-208,",,19870525,12,,,,05/05/25,,,,,0,,0,,,,00145534,2017/06/30,20260101,20260101
1101110531619,정목산업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110531627,피앤디개발(주),"P&D Development.Co.,Ltd.",피앤디개발,이용백,E,기타,,,2208670972,135080,서울특별시 강남구 역삼동 606-10,,,02-538-8850,02-538-8860,,19950103,12,,,,,,,,,0,,0,,,,00512596,2017/06/30,20200509,20260914
1101110531627,피앤디개발(주),"P&D Development.Co.,Ltd.",피앤디개발,이용백,E,기타,,,2208670972,135080,서울특별시 강남구 역삼동 606-10,서울특별시 강남구 역삼동 606-10,,02-538-8850,02-538-8860,,19950103,12,,,,,,,,,0,,0,,,,00512596,2017/06/30,20260101,20260101
1101110531643,나라전자공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110531750,(주)성산개발,,,한기상,,,,,1058155721,08098,서울 양천구 신정동,325  목동아파트  1109-1506,,,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110531776,(주)성호어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110531784,대우선재주식회사,"DAEWOO STEEL WIRE CO., LTD.",대우선재,신현구,E,기타,,,1278157772,27459,충청북도 충주시 주덕읍 중원산업로 129 (당우리),,,0438456661,0438456670,,19870701,12,,,,,,,,,0,,0,,,,01124839,2023/02/23,20200509,20260914
1101110531784,대우선재주식회사,"DAEWOO STEEL WIRE CO., LTD.",대우선재,신현구,E,기타,,,1278157772,27459,충청북도 충주시 주덕읍 중원산업로 129 (당우리),충청북도 충주시 주덕읍 중원산업로 129 (당우리),,0438456661,0438456670,,19870701,12,,,,,,,,,0,,0,,,,01124839,2023/02/23,20260101,20260101
1101110531784,대우선재(주),DAEWO SUNJAE,,신현구,,,,,1278157772,27459,충청북도  충주시  주덕읍  중원산업로  129,(당우리),,82-043-845-6661,043-845-6670,철강선 제조업,19870526,,,,,,,,,,20,,0,,,,,,20251008,20251014
1101110531825,삼보기전(주),,,,,,,,,,서울특별시 동작구 사당로30길 108 사당동,사당동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110531825,삼보기전(주),,,,,,,,,,서울특별시 동작구,사당로30길 108 (사당동),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110531841,럭키실리콘산업주식회사,"LUCKY-Silicone industry Co.,Ltd",럭키실리콘산업,삼미 루트피,E,기타,,,1118111320,122771,서울특별시 은평구 응암4동 594-36,,www.silicone.co.kr,02-300-7500,02-306-7428,,19870625,12,,,,,,,,,0,,0,,,,00365749,2017/06/30,20200509,20260914
1101110531841,럭키실리콘산업주식회사,"LUCKY-Silicone industry Co.,Ltd",럭키실리콘산업,삼미 루트피,E,기타,,,1118111320,122771,서울특별시 은평구 응암4동 594-36,서울특별시 은평구 응암4동 594-36,www.silicone.co.kr,02-300-7500,02-306-7428,,19870625,12,,,,,,,,,0,,0,,,,00365749,2017/06/30,20260101,20260101
1101110531924,고려세화(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110531924,고려세화(주),,,,,,,,,,,,,864 2864,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110531932,아마다코리아주식회사,"AMADA KOREA CO.,LTD",아마다코리아,후카사쿠료우,E,기타,,,1348133555,406130,인천광역시 연수구 동춘동 821,,,032-821-6010,032-821-6015,,19870517,12,,,,,,,,,0,,0,,,,00303068,2022/11/03,20200509,20260914
1101110531932,아마다코리아주식회사,"AMADA KOREA CO.,LTD",아마다코리아,후카사쿠료우,E,기타,,,1348133555,406130,인천광역시 연수구 동춘동 821,인천광역시 연수구 동춘동 821,,032-821-6010,032-821-6015,,19870517,12,,,,,,,,,0,,0,,,,00303068,2022/11/03,20260101,20260101
1101110531932,(주)아마다코리아,AMADA KOREA,,이한식,,,,,1348133555,22013,인천광역시 연수구 하모니로177번길 12,(송도동),,82-032-821-6010,032-821-6015,공작용 기계 및 장비 도매업,19870601,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110531974,(주)정석상사,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110531982,주)우양통상,,,,,,,,,,서울특별시 구로구 구로중앙로 198 (구로동),(구로동),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110531982,주)우양통상,,,,,,,,,,서울특별시 구로구,구로중앙로 198 ((구로동)),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110532021,제일금속재료(주),YOU WAN KUN,,유완근,,,,,1078122060,07286,서울 영등포구 문래동5가,20-3번지,,82-02-2679-5015,02-2671-6094,,19870528,,,,,,,,,,8,,0,,,,,,20200517,20200517
1101110532089,동영과학(주),DONG YOUNG INSTRUMENTS CO.LTD,,송인웅,,,,,2118136505,14059,경기도 안양시  동안구 흥안대로 415,528호,,82-031-478-4451,031-478-3068,,19870601,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110532112,(주)위너스해운항공,"WINNERS TRANS CO.,LTD.",위너스해운항공,공면석,E,기타,,,2028149821,100014,서울특별시 중구 충무로4가 306번지 남산센트럴자이315~317호,,www.winners-trans.co.kr,02-775-6194,02-775-6199,,19870615,12,,,,,,,,,0,,0,,,,00963338,2023/02/15,20200509,20260914
1101110532112,(주)위너스해운항공,"WINNERS TRANS CO.,LTD.",위너스해운항공,공면석,E,기타,,,2028149821,100014,서울특별시 중구 충무로4가 306번지 남산센트럴자이315~317호,서울특별시 중구 충무로4가 306번지 남산센트럴자이315~317호,www.winners-trans.co.kr,02-775-6194,02-775-6199,,19870615,12,,,,,,,,,0,,0,,,,00963338,2023/02/15,20260101,20260101
1101110532112,(주)위너스해운항공,"WINNERS TRANS CO.,LTD",,공면석,,,,,2028149821,06105,서울특별시 강남구 언주로 645,승석빌딩 5층 관리부,,82-02-775-6194,02-775-6177,화물운송 중개_ 대리 및 관련 서비스업,19870615,,,,,,,,,,35,,0,,,,,,20251008,20251014
1101110532129,(주)위너스시티,"winnerscity.co.,ltd",위너스시티,홍용기,E,기타,,,2208173580,137043,서울특별시 서초구 반포3동 19-1 르본씨티 7층,,,02-3477-7457,02-3477-7458,,19870529,12,,,,,,,,,0,,0,,,,00641807,2017/06/30,20200509,20260914
1101110532129,(주)위너스시티,"winnerscity.co.,ltd",위너스시티,홍용기,E,기타,,,2208173580,137043,서울특별시 서초구 반포3동 19-1 르본씨티 7층,서울특별시 서초구 반포3동 19-1 르본씨티 7층,,02-3477-7457,02-3477-7458,,19870529,12,,,,,,,,,0,,0,,,,00641807,2017/06/30,20260101,20260101
1101110532146,(주)대성기술공영,DAESUNG,,이단용,,,,,1048116837,04527,서울 중구 남대문로5가,12-38,,82-031-981-1104,02-0778-2052,,19870529,,,,,,,,,,9,,0,,,,,,20200517,20200517
1101110532211,(주)현대통상,,,권봉도,,,,,1068168781,04334,서울 용산구 동자동,14-125  선익빌딩  102,,82-02-771-7200,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110532261,(주)두산어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110532287,(주)칠원공조,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110532302,대림이엠비(주),DAERIM E.M.B. CO.,대림이엠비,권영규,E,기타,,,1228119389,403030,인천광역시 부평구 청천동 423-2,,WWW.DAIRIMEMB.CO.KR,032-515-7781,032-515-7780,,19870701,12,,,,,,,,,0,,0,,,,00370981,2017/06/30,20200509,20260914
1101110532302,대림이엠비(주),DAERIM E.M.B. CO.,대림이엠비,권영규,E,기타,,,1228119389,403030,인천광역시 부평구 청천동 423-2,인천광역시 부평구 청천동 423-2,WWW.DAIRIMEMB.CO.KR,032-515-7781,032-515-7780,,19870701,12,,,,,,,,,0,,0,,,,00370981,2017/06/30,20260101,20260101
1101110532378,(주)디아이시스템,DI SYSTEMS LTD,,,,,,,2118136499,06061,서울 강남구 논현동,115-12  혜성빌딩,,82-02-0548-2983,,,19870601,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110532477,(주)강부산업,,,,,,,,,,경기도 여주시 가정1길 61 가정리,가정리,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110532477,(주)강부산업,,,,,,,,,,경기도 여주시,가정1길 61 (가정리),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110532477,(주)강부산업,KANG BOO,,문창현,,,,,1148122919,12615,경기 여주군 북내면 가정리,185,,82-031-717-1725,031-717-2980,,19870602,,,,,,,,,,25,,0,,,,,,20200517,20200517
1101110532518,(주)골드웰,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,김종윤,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,3776,약9년9개월,58532000,삼일회계법인,적정의견,,00158307,2026/08/03,20260803,20260914
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,남창희,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,3776,약9년9개월,58532000,삼일회계법인,적정의견,,00158307,2025/11/19,20260311,20260802
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,남창희,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,4001,약8년7개월,59630000,,,,00158307,2025/11/19,20250312,20260310
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,남창희,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,4001,약8년7개월,59630000,,,,00158307,2025/11/19,20260101,20260101
1101110532633,롯데하이마트(주),HIMART,,남창희,,,,,1048116860,06288,서울특별시  강남구  삼성로  156,(대치동),,82-02-2050-5135,02-364-1736,가전제품 및 부품 도매업,19870603,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,남창희,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,2893,약11년9개월,62690000,안진회계법인,적정의견,,00158307,2024/08/01,20240318,20250311
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,남창희,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,2893,약11년9개월,62690000,,,,00158307,2023/03/28,20240316,20240317
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,남창희,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,3383,약10년6개월,56858000,안진회계법인,적정의견,,00158307,2023/03/28,20230328,20240315
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,황영근,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,3383,약10년6개월,56858000,안진회계법인,적정의견,,00158307,2022/12/14,20230314,20230327
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,황영근,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,3650,약9년5개월,53377000,삼정회계법인,적정의견,,00158307,2022/12/14,20220314,20230313
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,황영근,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,3915,약8년8개월,50750000,삼정회계법인,적정의견,,00158307,2021/12/03,20210602,20220313
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,황영근,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,www.himart.co.kr/index.jsp,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,3915,약8년8개월,50750000,삼정회계법인,적정의견,,00158307,2020/12/29,20210312,20210601
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,황영근,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,www.himart.co.kr/index.jsp,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,4110,약7년5개월,50249000,삼정회계법인,적정의견,,00158307,2020/12/29,20200814,20210311
1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,이동우,P,유가,,,1048116860,06288,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,www.himart.co.kr/index.jsp,02-1588-0070,050-2222-2745,,19870701,12,11/06/29,,,,,,,,4110,약7년5개월,50249000,삼정회계법인,적정의견,,00158307,2020/06/15,20200509,20200813
1101110532758,(주)대호어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110532758,(주)대호어패럴,,,,,,,,,,,,,02  31426265,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110532758,(주)대호어패럴,"DAE HO APPAREL CO.,LTD",,유병목,,,,,1058147804,03991,서울 마포구 연남동,565-15지남빌딩208호,,82-02-3142-6265,,,19870603,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110532790,(주)대홍주택,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110532865,(주)밀란,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110532865,(주)밀란,,,,,,,,,,,,,025731122,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110532873,올림피아공업(주),"OLYMPIA  INDUSTAL  CO. LTD.,",올림피아공업,김연규,E,기타,,,1228118643,404250,인천광역시 서구 가좌동 564-32,,www.olympiaburner.co.kr,032-575-8700,,,19870701,12,,,,,,,,,0,,0,,,,00508797,2017/06/30,20200509,20260914
1101110532873,올림피아공업(주),"OLYMPIA  INDUSTAL  CO. LTD.,",올림피아공업,김연규,E,기타,,,1228118643,404250,인천광역시 서구 가좌동 564-32,인천광역시 서구 가좌동 564-32,www.olympiaburner.co.kr,032-575-8700,,,19870701,12,,,,,,,,,0,,0,,,,00508797,2017/06/30,20260101,20260101
1101110532922,한솔신약(주),HANSOL SHINYAK,,조정호,,,,,3038114421,27632,충청북도 음성군 금왕읍 청평길 2-11,.,,82-043-881-6333,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110532956,(주)제네콘,"Genecon. Co,. Ltd.",제네콘,임선욱,E,기타,,,1208116799,152050,서울특별시 구로구 구로동 106-4 구로선경오피스텔 1304호,,,02-862-5400,,,19870605,12,,,,,,,,,0,,0,,,,00599975,2017/06/30,20200509,20260914
1101110532956,(주)제네콘,"Genecon. Co,. Ltd.",제네콘,임선욱,E,기타,,,1208116799,152050,서울특별시 구로구 구로동 106-4 구로선경오피스텔 1304호,서울특별시 구로구 구로동 106-4 구로선경오피스텔 1304호,,02-862-5400,,,19870605,12,,,,,,,,,0,,0,,,,00599975,2017/06/30,20260101,20260101
1101110533029,라성상사(주)서울지점,LASUNG TRADING CO.LTD,,이명진,,,,,1198524472,15089,경기 시흥시 정왕동,1258-13  시화단지  2  다  203-1,,82-031-498-9924,031-498-9934,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110533045,(주)케이뮐러,K Mueller Ltd.,케이뮐러,칼뮐러,E,기타,,,1178114247,135896,서울특별시 강남구 신사동 648-14,,,02-549-7341,02-549-7340,,19870610,12,,,,,,,,,0,,0,,,,00609102,2017/06/30,20200509,20260914
1101110533045,(주)케이뮐러,K Mueller Ltd.,케이뮐러,칼뮐러,E,기타,,,1178114247,135896,서울특별시 강남구 신사동 648-14,서울특별시 강남구 신사동 648-14,,02-549-7341,02-549-7340,,19870610,12,,,,,,,,,0,,0,,,,00609102,2017/06/30,20260101,20260101
1101110533087,주식회사 중문관광어촌,Sea-Village,중문관광어촌,윤미자,E,기타,,,1058132897,121210,서울특별시 마포구 서교동 371-10,,없음,02-326-0333,02-324-3002,,19880325,06,,,,,,,,,0,,0,,,,00185675,2017/06/30,20230704,20260914
1101110533087,주식회사 중문관광어촌,Sea-Village,중문관광어촌,윤미자,E,기타,,,1058132897,121210,서울특별시 마포구 서교동 371-10,서울특별시 마포구 서교동 371-10,없음,02-326-0333,02-324-3002,,19880325,06,,,,,,,,,0,,0,,,,00185675,2017/06/30,20260101,20260101
